game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,isSubstitution,isBaseRunningPlay,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link
788107,2026-03-08,1,2026-03-08T01:29:58.583Z,2026-03-08T01:30:04.223Z,TRUE,pitch,bb44e342-5afb-3937-8180-82cedb5f52b4,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,1,2,NA,NA,3.171,1.6,NA,95.14,187.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,atBat,Walk,walk,Eugenio Suárez walks.,0,1,5,39,bottom,5,2026-03-08T01:29:44.484Z,2026-03-08T01:31:17.012Z,TRUE,FALSE,FALSE,FALSE,0,4,2,2,553993,Eugenio Suárez,/api/v1/people/553993,R,Right,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_RHB,Men_On,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.5,84.3,9,0.82,0.4056,6.6861,33.9072,-14.1568,-8.1079,9.7912,0.5735,1.8998,6.6144,-135.8208,-5.6355,-0.8581,50.0034,5.0117,-14.9217,40.8,4.8,24,2367,215,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-15.2,16.4,13,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T01:29:45.070Z,2026-03-08T01:29:48.339Z,TRUE,pitch,2d6f8414-3f9e-3d14-b84b-5c31a3c68f7e,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.171,1.6,NA,31.67,183.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,atBat,Walk,walk,Eugenio Suárez walks.,0,1,5,39,bottom,5,2026-03-08T01:29:44.484Z,2026-03-08T01:31:17.012Z,TRUE,FALSE,FALSE,FALSE,0,4,2,2,553993,Eugenio Suárez,/api/v1/people/553993,R,Right,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_RHB,Men_On,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,82.9,74.9,14,0.91,0.4584,6.4227,28.3379,-31.9896,4.8177,0.1276,2.2386,2.0427,6.1881,-120.5301,-0.5455,-1.0102,50.002,5.1529,6.9282,14.4,9.6,24,2596,73,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-40.2,0.4,-10.4,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T01:29:11.481Z,2026-03-08T01:29:20.569Z,TRUE,pitch,696d6b51-5e9b-3945-a227-d1d4c4850c1e,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,0,1,NA,NA,3.312,1.672,NA,134.11,156,popup,medium,3,148.02,161.1,NA,NA,NA,NA,NA,NA,NA,NA,38,atBat,Pop Out,field_out,Salvador Perez pops out to first baseman Spencer Horwitz.,0,1,5,38,bottom,5,2026-03-08T01:28:52.489Z,2026-03-08T01:29:20.569Z,TRUE,FALSE,FALSE,TRUE,0,1,0,2,521692,Salvador Perez,/api/v1/people/521692,R,Right,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94,84.8,1,0.92,0.4027,6.4365,34.0694,-12.754,-5.9934,10.3956,-0.4488,3.0658,3.3127,-136.7626,-3.261,-0.906,50.0026,5.1658,-11.1954,37.2,3.6,24,2370,219,80.9,68,125,NA,NA,NA,TRUE,17,8.5,-13.1,18.2,10,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T01:28:55.978Z,2026-03-08T01:28:59.240Z,TRUE,pitch,38eed120-99d2-3b61-b243-86c6c5193ed8,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.312,1.672,NA,70.11,204.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,atBat,Pop Out,field_out,Salvador Perez pops out to first baseman Spencer Horwitz.,0,1,5,38,bottom,5,2026-03-08T01:28:52.489Z,2026-03-08T01:29:20.569Z,TRUE,FALSE,FALSE,TRUE,0,1,0,2,521692,Salvador Perez,/api/v1/people/521692,R,Right,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,90.5,82.7,14,0.9,0.417,6.5958,29.0476,-21.2123,-1.2875,6.28,1.2301,1.2778,6.2529,-131.5578,-5.5806,-1.0146,50.0016,5.0084,-2.2475,2.4,4.8,24,2442,207,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-23.3,10.3,0.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,4,2026-03-08T01:28:02.795Z,2026-03-08T01:28:28.715Z,TRUE,pitch,f65d0829-f56d-3c0f-8463-88abf48ef7db,5,"In play, run(s)",NA,NA,NA,NA,FALSE,E,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,E,"In play, run(s)",3,1,1,NA,NA,3.124,1.577,NA,110.85,172.49,fly_ball,medium,9,209.14,73.25,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Home Run,home_run,Luis Arraez homers (1) on a fly ball to right field.,1,1,5,37,bottom,5,2026-03-08T01:26:51.643Z,2026-03-08T01:28:28.715Z,TRUE,TRUE,FALSE,FALSE,38,3,1,1,650333,Luis Arraez,/api/v1/people/650333,L,Left,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.2,84.6,5,0.92,0.405,6.4798,31.5877,-11.3935,-5.7095,11.236,0.1612,2.4552,4.8083,-135.6127,-4.5738,-0.8991,50.0029,4.968,-10.5603,37.2,3.6,24,2374,217,98.5,27,372,NA,NA,NA,FALSE,17,8.5,-12.2,19.4,9.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,3,2026-03-08T01:27:45.748Z,2026-03-08T01:27:49.263Z,TRUE,pitch,288e9392-744d-3e09-89a4-ac8f9f5fdad0,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,1,1,NA,NA,3.124,1.577,NA,161.39,178.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Home Run,home_run,Luis Arraez homers (1) on a fly ball to right field.,1,1,5,37,bottom,5,2026-03-08T01:26:51.643Z,2026-03-08T01:28:28.715Z,TRUE,TRUE,FALSE,FALSE,38,3,1,1,650333,Luis Arraez,/api/v1/people/650333,L,Left,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,92.4,83.8,13,0.93,0.4087,6.4429,31.3981,-13.2272,-5.7555,10.4385,-1.1645,2.2334,1.9061,-134.4415,-4.7556,-1.1384,50.0047,4.9768,-10.4498,34.8,3.6,24,2399,217,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.3,18,10,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,2,2026-03-08T01:27:23.863Z,2026-03-08T01:27:29.934Z,TRUE,pitch,0ef0eeaa-ba15-3328-b6a9-9ec7b2ba1a8a,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,1,NA,NA,3.124,1.577,NA,119.28,148.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Home Run,home_run,Luis Arraez homers (1) on a fly ball to right field.,1,1,5,37,bottom,5,2026-03-08T01:26:51.643Z,2026-03-08T01:28:28.715Z,TRUE,TRUE,FALSE,FALSE,38,3,1,1,650333,Luis Arraez,/api/v1/people/650333,L,Left,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.2,84.4,11,0.94,0.4052,6.3971,32.1408,-11.8893,-4.5295,10.9839,-0.0599,3.335,4.0574,-135.6464,-2.526,-0.9931,50.0033,5.117,-8.3658,31.2,3.6,24,2449,217,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12.2,19.4,7.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T01:27:08.049Z,2026-03-08T01:27:11.286Z,TRUE,pitch,db9dccbe-5bbf-3c8d-8ef5-8a8ef30d514f,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,1,NA,NA,3.124,1.577,NA,176.25,138.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Home Run,home_run,Luis Arraez homers (1) on a fly ball to right field.,1,1,5,37,bottom,5,2026-03-08T01:26:51.643Z,2026-03-08T01:28:28.715Z,TRUE,TRUE,FALSE,FALSE,38,3,1,1,650333,Luis Arraez,/api/v1/people/650333,L,Left,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.3,84.5,11,0.94,0.4044,6.4934,32.3087,-12.8538,-4.438,10.4222,-1.5545,3.7221,0.6405,-135.9091,-1.3067,-1.2185,50.0019,5.1104,-8.2263,31.2,3.6,24,2399,215,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12.8,18.7,7.9,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T01:26:53.005Z,2026-03-08T01:26:56.506Z,TRUE,pitch,32755450-53d6-3e40-a743-19b79be1e36f,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,3.124,1.577,NA,140.52,168.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Home Run,home_run,Luis Arraez homers (1) on a fly ball to right field.,1,1,5,37,bottom,5,2026-03-08T01:26:51.643Z,2026-03-08T01:28:28.715Z,TRUE,TRUE,FALSE,FALSE,38,3,1,1,650333,Luis Arraez,/api/v1/people/650333,L,Left,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_LHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,87.7,79.8,4,0.91,0.4303,6.2793,28.0846,-23.8156,1.6401,5.1035,-0.6169,2.5855,1.2319,-127.6414,-1.8283,-1.3201,50.0023,5.2001,2.6861,7.2,6,24,2571,205,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-26.8,9,-3.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,2,2026-03-08T01:26:23.104Z,2026-03-08T01:26:26.823Z,TRUE,pitch,d4b82c66-a5c1-3d5b-a805-8a402977676a,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,3,0,NA,NA,3.262,1.646,NA,84.34,184.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Strikeout,strikeout,Maikel Garcia strikes out swinging.,0,1,4,36,bottom,5,2026-03-08T01:25:46.732Z,2026-03-08T01:26:26.823Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,Maikel Garcia,/api/v1/people/672580,R,Right,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,true,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,82.6,75.4,14,0.86,0.4573,6.4388,25.5842,-30.2042,7.8704,1.3621,0.8568,2.0009,2.3651,-120.2562,-0.8829,-1.1647,50.0058,5.0772,11.4081,21.6,9.6,24,2764,61,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-37.8,2.5,-14.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T01:26:07.913Z,2026-03-08T01:26:11.429Z,TRUE,pitch,2765e4a3-fe22-3de2-81ab-cd9ca6bad637,2,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,2,0,NA,NA,3.262,1.646,NA,93.53,176.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Strikeout,strikeout,Maikel Garcia strikes out swinging.,0,1,4,36,bottom,5,2026-03-08T01:25:46.732Z,2026-03-08T01:26:26.823Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,Maikel Garcia,/api/v1/people/672580,R,Right,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94.3,85.6,6,0.93,0.4006,6.5465,32.3086,-11.0623,-5.0356,11.1708,0.6156,2.2979,5.4311,-137.1004,-5.4294,-0.7435,50.0053,5.0693,-9.5199,33.6,3.6,24,2423,217,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-11.8,19.2,7.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T01:25:53.330Z,2026-03-08T01:25:57.216Z,TRUE,pitch,3a0f18a7-bcad-3386-a43c-a38e97987937,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,0,NA,NA,3.262,1.646,NA,125.68,161.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Strikeout,strikeout,Maikel Garcia strikes out swinging.,0,1,4,36,bottom,5,2026-03-08T01:25:46.732Z,2026-03-08T01:26:26.823Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,Maikel Garcia,/api/v1/people/672580,R,Right,802363,Jordan Geber,/api/v1/people/802363,R,Right,vs_RHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Venezuela,Israel,false,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,87.5,79.9,2,0.91,0.4304,6.2871,27.3281,-24.1989,1.3267,4.8652,-0.2277,2.8674,1.9804,-127.489,-0.9665,-1.1882,50.0015,5.1695,2.173,6,6,24,2492,184,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-26.9,8.8,-2.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,2,2026-03-08T01:23:05.370Z,2026-03-08T01:23:09.398Z,TRUE,pitch,76aec7b4-af17-33b8-8aad-dea53ee63e5d,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,3,2,NA,NA,3.21,1.62,NA,79.87,206.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Strikeout,strikeout,Jake Gelof strikes out swinging.,0,1,4,35,top,5,2026-03-08T01:22:19.395Z,2026-03-08T01:23:09.398Z,TRUE,FALSE,FALSE,TRUE,14,0,3,3,695372,Jake Gelof,/api/v1/people/695372,R,Right,646241,Enmanuel De Jesus,/api/v1/people/646241,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,true,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,87.9,79.5,14,0.88,0.4321,5.9871,30.3617,-24.3238,11.4485,4.8444,0.9742,1.1801,-7.5762,-127.5865,-6.2605,2.5202,50.0036,5.6273,18.5584,33.6,7.2,24,2259,129,NA,NA,NA,NA,NA,NA,TRUE,17,8.5,-28.8,7.3,-18.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,1,2026-03-08T01:22:39.719Z,2026-03-08T01:22:43.230Z,TRUE,pitch,58d4f3ba-22f6-3ec6-94a2-9a81faac50ed,2,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,2,2,NA,NA,3.21,1.62,NA,120.35,203.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Strikeout,strikeout,Jake Gelof strikes out swinging.,0,1,4,35,top,5,2026-03-08T01:22:19.395Z,2026-03-08T01:23:09.398Z,TRUE,FALSE,FALSE,TRUE,14,0,3,3,695372,Jake Gelof,/api/v1/people/695372,R,Right,646241,Enmanuel De Jesus,/api/v1/people/646241,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,false,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,87.1,79.2,13,0.92,0.435,6.0352,28.3224,-28.5044,10.0176,2.2932,-0.0878,1.3138,-9.3698,-126.4269,-4.9483,2.3838,50.0044,5.6133,16.0466,25.2,8.4,24,2067,130,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-33.5,3.1,-15.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,0,2026-03-08T01:22:19.395Z,2026-03-08T01:22:23.003Z,TRUE,pitch,76078980-6714-3a25-a3bd-1e06a601b340,1,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,1,2,NA,NA,3.21,1.62,NA,71.89,163.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Strikeout,strikeout,Jake Gelof strikes out swinging.,0,1,4,35,top,5,2026-03-08T01:22:19.395Z,2026-03-08T01:23:09.398Z,TRUE,FALSE,FALSE,TRUE,14,0,3,3,695372,Jake Gelof,/api/v1/people/695372,R,Right,646241,Enmanuel De Jesus,/api/v1/people/646241,L,Left,vs_LHP,vs_RHB,Empty,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,93.3,84.1,12,0.92,0.4064,5.8178,33.9482,-16.5293,9.42,8.5323,1.1834,2.7808,-6.7766,-135.5999,-4.8585,2.5108,50.0017,5.776,17.2688,40.8,4.8,24,2222,145,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-17.5,14.4,-15.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788107,2026-03-08,4,2026-03-08T01:21:37.453Z,2026-03-08T01:21:47.861Z,TRUE,pitch,3f65caba-2f91-3527-b914-55172c6ce709,4,"In play, run(s)",NA,NA,NA,NA,FALSE,E,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,E,"In play, run(s)",1,2,2,NA,NA,3.321,1.676,NA,147.66,176.48,ground_ball,medium,4,138.33,167.76,NA,NA,NA,NA,NA,NA,NA,NA,34,atBat,Single,single,Matt Mervis singles on a ground ball to second baseman Gleyber Torres. Garrett Stubbs scores.,1,1,4,34,top,5,2026-03-08T01:20:28.540Z,2026-03-08T01:21:47.861Z,TRUE,TRUE,FALSE,FALSE,33,1,2,2,670223,Matt Mervis,/api/v1/people/670223,L,Left,646241,Enmanuel De Jesus,/api/v1/people/646241,L,Left,vs_LHP,vs_LHB,Men_On,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.7,84.8,13,0.93,0.4048,5.9094,32.4224,-10.175,5.7994,11.8918,-0.8044,2.3075,-10.1226,-135.8088,-7.1784,2.2342,50.0028,5.7092,10.7292,34.8,3.6,24,2374,137,65.4,-54,4,NA,NA,NA,FALSE,17,8.5,-11.6,19.9,-8.2,NA,NA,FALSE,TRUE,670223,Matt Mervis,/api/v1/people/670223,NA,NA,NA,NA,NA,NA
788107,2026-03-08,3,2026-03-08T01:21:15.939Z,2026-03-08T01:21:19.494Z,TRUE,pitch,f5675f1d-8801-3987-a396-5db7af72efbd,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,2,2,NA,NA,3.321,1.676,NA,180.19,147.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,atBat,Single,single,Matt Mervis singles on a ground ball to second baseman Gleyber Torres. Garrett Stubbs scores.,1,1,4,34,top,5,2026-03-08T01:20:28.540Z,2026-03-08T01:21:47.861Z,TRUE,TRUE,FALSE,FALSE,33,1,2,2,670223,Matt Mervis,/api/v1/people/670223,L,Left,646241,Enmanuel De Jesus,/api/v1/people/646241,L,Left,vs_LHP,vs_LHB,Men_On,NA,Venezuela,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Israel,Venezuela,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93,84.4,11,0.9,0.4071,5.8513,31.0345,-14.8324,6.0351,9.4714,-1.6578,3.392,-12.4914,-134.8782,-3.7886,2.2624,50.0046,5.87,11.0538,27.6,3.6,24,2325,141,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-15.6,16.4,-8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
