"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
788115,"2026-03-05",1,"2026-03-05T11:35:39.688Z","2026-03-05T11:35:44.560Z",TRUE,"pitch","0524210b-b587-3121-a362-489f18ae4806",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.21,1.62,NA,56.32,168.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Hyun Min Ahn strikes out swinging.",0,3,6,44,"bottom",5,"2026-03-05T11:35:07.277Z","2026-03-05T11:37:01.004Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,838336,"Hyun Min Ahn","/api/v1/people/838336","R","Right",807156,"Michal Kovala","/api/v1/people/807156","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Korea","Czechia",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,79.6,12,1.36,0.4319,6.4684,28.049,-27.1423,3.04,3.0981,1.592,2.6138,3.0655,-127.2056,-1.8056,-0.0274,50.0047,5.5015,4.9426,12,7.2,24,2189,172,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T11:35:24.184Z","2026-03-05T11:35:29.180Z",TRUE,"pitch","a0cb9a33-fb4d-3e58-b387-246c83bede14",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.21,1.62,NA,73.78,206.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Hyun Min Ahn strikes out swinging.",0,3,6,44,"bottom",5,"2026-03-05T11:35:07.277Z","2026-03-05T11:37:01.004Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,838336,"Hyun Min Ahn","/api/v1/people/838336","R","Right",807156,"Michal Kovala","/api/v1/people/807156","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Korea","Czechia",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.2,14,1.36,0.4315,6.4115,26.7762,-27.6029,2.185,2.8003,1.1339,1.2025,2.2662,-127.0961,-5.234,-0.0541,50.0022,5.4888,3.5629,8.4,7.2,24,2265,166,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.1,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",4,"2026-03-05T11:36:28.926Z","2026-03-05T11:36:40.276Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,838336,"/api/v1/people/838336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Hyun Min Ahn strikes out swinging.",0,3,6,44,"bottom",5,"2026-03-05T11:35:07.277Z","2026-03-05T11:37:01.004Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,838336,"Hyun Min Ahn","/api/v1/people/838336","R","Right",807156,"Michal Kovala","/api/v1/people/807156","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Korea","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",5,"2026-03-05T11:32:37.655Z","2026-03-05T11:32:44.294Z",TRUE,"pitch","8a8bfa1e-eeb6-34ab-9d2f-26f1a5bc4e7d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.388,1.71,NA,103.59,173.35,"ground_ball","medium","6",114.79,161,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Marek Chlup grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,6,43,"top",5,"2026-03-05T11:31:10.707Z","2026-03-05T11:32:44.294Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,803013,"Marek Chlup","/api/v1/people/803013","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.4,6,1.31,0.4529,6.2036,23.7276,-34.6235,1.6706,-1.6585,0.3519,2.4233,3.5155,-120.9594,-0.2117,-1.3376,50.0009,5.5494,2.4725,4.8,9.6,24,2599,91,95.2,-11,14,NA,NA,NA,TRUE,-42.4,-2.8,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",4,"2026-03-05T11:32:17.681Z","2026-03-05T11:32:20.784Z",TRUE,"pitch","74c81c7c-b2f1-3a2d-bab2-f3a61d57bb73",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.388,1.71,NA,99.9,149.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Marek Chlup grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,6,43,"top",5,"2026-03-05T11:31:10.707Z","2026-03-05T11:32:44.294Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,803013,"Marek Chlup","/api/v1/people/803013","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84,3,1.35,0.4076,6.0844,31.2077,-12.8237,-5.5488,10.6001,0.4487,3.31,6.4053,-134.7337,-3.2802,-1.2466,50.0041,5.4585,-10.1308,32.4,3.6,24,2297,209,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",3,"2026-03-05T11:31:59.334Z","2026-03-05T11:32:02.674Z",TRUE,"pitch","db9ae39b-0848-3979-be67-ac5492a5796e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.388,1.71,NA,85.12,224.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Marek Chlup grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,6,43,"top",5,"2026-03-05T11:31:10.707Z","2026-03-05T11:32:44.294Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,803013,"Marek Chlup","/api/v1/people/803013","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.4,14,1.35,0.4736,6.2158,24.3055,-42.2268,4.2231,-7.4399,0.8362,0.538,3.4121,-116.2033,-2.1624,-1.2066,50.0049,5.5393,5.7036,8.4,13.2,24,2874,36,NA,NA,NA,NA,NA,NA,FALSE,-57,-13.7,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T11:31:38.640Z","2026-03-05T11:31:41.640Z",TRUE,"pitch","1b2775ee-7795-33ac-9e33-48ac9f47437b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.388,1.71,NA,115.39,202.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Marek Chlup grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,6,43,"top",5,"2026-03-05T11:31:10.707Z","2026-03-05T11:32:44.294Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,803013,"Marek Chlup","/api/v1/people/803013","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,70,14,1.35,0.4961,6.1872,21.7024,-40.6251,5.7664,-6.8656,0.0423,1.3361,1.3563,-110.8533,0.0543,-1.3278,50.0013,5.5887,7.1018,9.6,13.2,24,2659,37,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-12,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T11:31:24.549Z","2026-03-05T11:31:28.245Z",TRUE,"pitch","46d4cd10-9dae-3b2d-8c1f-0754ff0eb4a1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.388,1.71,NA,107.16,177.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Marek Chlup grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,6,43,"top",5,"2026-03-05T11:31:10.707Z","2026-03-05T11:32:44.294Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,803013,"Marek Chlup","/api/v1/people/803013","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,75.5,9,2,0.4604,6.141,21.2674,-34.1757,0.2271,-1.3945,0.258,2.2524,4.1026,-118.6733,-0.2946,-1.5177,50.0033,5.4735,0.3251,1.2,9.6,24,2518,104,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-2.4,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",2,"2026-03-05T11:31:50.381Z","2026-03-05T11:31:59.334Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,803013,"/api/v1/people/803013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Marek Chlup grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,6,43,"top",5,"2026-03-05T11:31:10.707Z","2026-03-05T11:32:44.294Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,803013,"Marek Chlup","/api/v1/people/803013","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",3,"2026-03-05T11:30:58.050Z","2026-03-05T11:31:01.050Z",TRUE,"pitch","6259ecd1-8a09-3439-9d59-8f28b6728d92",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.388,1.71,NA,115.43,140.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Martin Cervenka strikes out swinging.",0,3,6,42,"top",5,"2026-03-05T11:29:54.808Z","2026-03-05T11:31:01.050Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.4,12,1.36,0.406,6.0334,30.9587,-13.6952,-2.9288,10.0391,0.0411,3.6289,4.4694,-135.1879,-2.3758,-1.2572,50.0035,5.4867,-5.3918,16.8,3.6,24,2129,204,NA,NA,NA,NA,NA,NA,TRUE,-14,17.9,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",2,"2026-03-05T11:30:42.015Z","2026-03-05T11:30:45.967Z",TRUE,"pitch","c723133f-2aeb-3f18-a90b-6781d8cd4b93",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.388,1.71,NA,118.03,159.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Martin Cervenka strikes out swinging.",0,3,6,42,"top",5,"2026-03-05T11:29:54.808Z","2026-03-05T11:31:01.050Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.8,5,1.29,0.4461,6.0034,21.5378,-29.2251,2.0061,1.9243,-0.0271,2.9321,2.578,-122.2609,-0.4086,-1.3512,50.0012,5.5852,3.0708,7.2,7.2,24,2468,134,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3.6,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T11:30:28.140Z","2026-03-05T11:30:32.043Z",TRUE,"pitch","1c4662aa-1db6-34e0-8d23-affcd1833b33",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.388,1.71,NA,139.04,196.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Martin Cervenka strikes out swinging.",0,3,6,42,"top",5,"2026-03-05T11:29:54.808Z","2026-03-05T11:31:01.050Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,72,13,1.35,0.482,6.2737,22.1252,-40.3551,4.4431,-6.2663,-0.5782,1.5572,0.6966,-113.9006,-0.0396,-1.4654,50.0015,5.5857,5.8015,8.4,13.2,24,2669,43,NA,NA,NA,NA,NA,NA,FALSE,-55.9,-11,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T11:30:09.284Z","2026-03-05T11:30:13.718Z",TRUE,"pitch","876dd499-5fb6-3671-955b-1591a24977e9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.388,1.71,NA,116.46,174.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Martin Cervenka strikes out swinging.",0,3,6,42,"top",5,"2026-03-05T11:29:54.808Z","2026-03-05T11:31:01.050Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.6,5,1.26,0.4429,6.1466,21.0676,-30.1942,2.9273,1.2726,0.0142,2.3702,2.3897,-122.9846,-1.416,-1.3454,50.0012,5.4802,4.5488,9.6,8.4,24,2645,122,NA,NA,NA,NA,NA,NA,FALSE,-35.6,2.3,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",4,"2026-03-05T11:29:15.892Z","2026-03-05T11:29:46.083Z",TRUE,"pitch","81d90380-ee75-3132-9e9a-afa9d21a1011",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,3.152,1.591,NA,105.57,181.97,"fly_ball","medium","89",188.67,60.95,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Terrin Vavra homers (1) on a fly ball to right center field. Max Prejda scores. Martin Cervinka scores.",3,3,6,41,"top",5,"2026-03-05T11:27:11.703Z","2026-03-05T11:29:46.083Z",TRUE,TRUE,FALSE,FALSE,38,3,1,1,679631,"Terrin Vavra","/api/v1/people/679631","L","Left",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_LHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83.9,9,0.95,0.4088,6.0857,31.6811,-13.8529,-7.466,10.0973,0.2999,2.104,6.7135,-134.4712,-5.9812,-1.2704,50.0034,5.3564,-13.5471,38.4,4.8,24,2375,211,103.8,37,375,NA,NA,NA,FALSE,-15.2,17,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",3,"2026-03-05T11:28:57.422Z","2026-03-05T11:29:05.988Z",TRUE,"pitch","80541419-667b-3db7-94b7-549bb44aff85",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.152,1.591,NA,71.96,205.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Terrin Vavra homers (1) on a fly ball to right center field. Max Prejda scores. Martin Cervinka scores.",3,3,6,41,"top",5,"2026-03-05T11:27:11.703Z","2026-03-05T11:29:46.083Z",TRUE,TRUE,FALSE,FALSE,38,3,1,1,679631,"Terrin Vavra","/api/v1/people/679631","L","Left",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_LHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.2,14,1.34,0.4132,6.0754,30.426,-11.3699,-6.558,11.7118,1.1815,1.2399,8.3815,-132.9235,-8.4531,-1.1713,50.005,5.3018,-11.652,36,3.6,24,2313,211,NA,NA,NA,NA,NA,NA,FALSE,-13.6,19.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",2,"2026-03-05T11:28:38.731Z","2026-03-05T11:28:42.903Z",TRUE,"pitch","03a651a6-0230-3ae7-8900-3623af24ca43",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.152,1.591,NA,110.69,190.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Terrin Vavra homers (1) on a fly ball to right center field. Max Prejda scores. Martin Cervinka scores.",3,3,6,41,"top",5,"2026-03-05T11:27:11.703Z","2026-03-05T11:29:46.083Z",TRUE,TRUE,FALSE,FALSE,38,3,1,1,679631,"Terrin Vavra","/api/v1/people/679631","L","Left",838331,"Woo Joo Jeong","/api/v1/people/838331","R","Right","vs_RHP","vs_LHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.9,8,1.38,0.4082,6.2015,32.3653,-11.5183,-4.9819,11.3599,0.1654,1.7918,5.6682,-134.7565,-7.0779,-1.3293,50.002,5.2863,-9.0587,30,3.6,24,2394,209,NA,NA,NA,NA,NA,NA,FALSE,-13.2,19,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
