game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,isSubstitution,base,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788118,2026-03-07,2,2026-03-07T12:01:01.698Z,2026-03-07T12:01:06.472Z,TRUE,pitch,8a0e371f-610d-3088-9806-bf257134d490,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,1,NA,NA,3.255,1.643,NA,125.07,145.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,atBat,Strikeout,strikeout,Ju Won Kim strikes out swinging.,0,5,5,46,top,6,2026-03-07T11:59:59.512Z,2026-03-07T12:02:44.689Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,823572,Ju Won Kim,/api/v1/people/823572,R,Right,808955,Hiromi Itoh,/api/v1/people/808955,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.3,82.7,11,2,0.4137,6.2679,30.9215,-13.326,-3.6341,10.6406,-0.2117,3.4472,5.4371,-132.8576,-2.7409,-1.8213,50.0001,5.4722,-6.4359,20.4,3.6,24,2175,212,NA,NA,NA,NA,NA,NA,FALSE,-14.3,18.8,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,0,2026-03-07T12:00:24.605Z,2026-03-07T12:00:28.900Z,TRUE,pitch,288fcd80-e8de-3c46-a53b-e202a7553fb8,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,3.255,1.643,NA,137.95,167.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,atBat,Strikeout,strikeout,Ju Won Kim strikes out swinging.,0,5,5,46,top,6,2026-03-07T11:59:59.512Z,2026-03-07T12:02:44.689Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,823572,Ju Won Kim,/api/v1/people/823572,R,Right,808955,Hiromi Itoh,/api/v1/people/808955,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,92.5,83.5,4,2,0.4094,6.0551,32.6981,-15.1696,-4.4813,9.4095,-0.5497,2.649,4.737,-134.4708,-4.4132,-1.7629,50.0046,5.4085,-8.1009,22.8,3.6,24,2052,215,NA,NA,NA,NA,NA,NA,FALSE,-16.2,16.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,1,2026-03-07T12:00:50.527Z,2026-03-07T12:01:01.698Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,823572,/api/v1/people/823572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,46,atBat,Strikeout,strikeout,Ju Won Kim strikes out swinging.,0,5,5,46,top,6,2026-03-07T11:59:59.512Z,2026-03-07T12:02:44.689Z,TRUE,FALSE,FALSE,TRUE,14,3,3,2,823572,Ju Won Kim,/api/v1/people/823572,R,Right,808955,Hiromi Itoh,/api/v1/people/808955,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,3,2026-03-07T11:59:44.012Z,2026-03-07T11:59:52.762Z,TRUE,pitch,650f0a8e-cd6d-38fe-a0ec-7fb95a39f623,4,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,1,0,NA,NA,3.21,1.62,NA,113.22,173.25,ground_ball,medium,3,160.12,159.18,NA,NA,NA,NA,NA,NA,NA,NA,45,atBat,Groundout,field_out,Bo Gyeong Moon grounds out to first baseman Munetaka Murakami.,0,5,5,45,top,6,2026-03-07T11:58:17.205Z,2026-03-07T11:59:52.762Z,TRUE,FALSE,FALSE,TRUE,0,2,1,1,823575,Bo Gyeong Moon,/api/v1/people/823575,L,Left,808955,Hiromi Itoh,/api/v1/people/808955,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,true,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,86.7,79.4,5,2,0.4346,6.3541,25.8314,-25.7717,-6.279,3.9803,0.0991,2.4271,6.3803,-126.0773,-2.3845,-1.6496,50.0038,5.4669,-10.1011,19.2,7.2,24,1126,221,105,-1,49,NA,NA,NA,TRUE,-29.5,6.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,2,2026-03-07T11:59:26.285Z,2026-03-07T11:59:33.100Z,TRUE,pitch,025967c0-5807-3433-a895-98ca7d391e14,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,0,NA,NA,3.21,1.62,NA,139.93,188.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,atBat,Groundout,field_out,Bo Gyeong Moon grounds out to first baseman Munetaka Murakami.,0,5,5,45,top,6,2026-03-07T11:58:17.205Z,2026-03-07T11:59:52.762Z,TRUE,FALSE,FALSE,TRUE,0,2,1,1,823575,Bo Gyeong Moon,/api/v1/people/823575,L,Left,808955,Hiromi Itoh,/api/v1/people/808955,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,false,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,81,74.9,7,2,0.4638,6.0112,21.9779,-34.76,-0.6263,-1.8321,-0.6015,1.8624,3.1035,-118.0027,-1.1417,-1.8511,50.0024,5.5485,-0.886,1.2,9.6,24,2380,68,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-3.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,1,2026-03-07T11:59:05.966Z,2026-03-07T11:59:10.156Z,TRUE,pitch,910ebdfb-3044-37da-a3aa-8dcd3a220468,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,1,0,NA,NA,3.21,1.62,NA,105.62,177.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,atBat,Groundout,field_out,Bo Gyeong Moon grounds out to first baseman Munetaka Murakami.,0,5,5,45,top,6,2026-03-07T11:58:17.205Z,2026-03-07T11:59:52.762Z,TRUE,FALSE,FALSE,TRUE,0,2,1,1,823575,Bo Gyeong Moon,/api/v1/people/823575,L,Left,808955,Hiromi Itoh,/api/v1/people/808955,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,false,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,87.7,80.3,6,2,0.4296,6.2868,26.5215,-28.5399,-8.4924,2.2046,0.2985,2.279,7.8494,-127.5464,-2.4768,-1.7173,50,5.5159,-13.9739,22.8,7.2,24,1285,227,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,0,2026-03-07T11:58:49.495Z,2026-03-07T11:58:53.508Z,TRUE,pitch,b94e16d9-9909-3f73-a0ac-508d0bc9c123,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,0,NA,NA,3.21,1.62,NA,95.04,227.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,atBat,Groundout,field_out,Bo Gyeong Moon grounds out to first baseman Munetaka Murakami.,0,5,5,45,top,6,2026-03-07T11:58:17.205Z,2026-03-07T11:59:52.762Z,TRUE,FALSE,FALSE,TRUE,0,2,1,1,823575,Bo Gyeong Moon,/api/v1/people/823575,L,Left,808955,Hiromi Itoh,/api/v1/people/808955,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,false,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,87,79.6,14,2,0.4346,6.268,26.7464,-23.5214,-9.3465,5.3841,0.5761,0.427,8.6315,-126.2472,-7.4541,-1.68,50.0035,5.3234,-15.0226,27.6,7.2,24,1428,221,NA,NA,NA,NA,NA,NA,FALSE,-28.3,8.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,4,2026-03-07T11:55:46.319Z,2026-03-07T11:55:57.783Z,TRUE,pitch,79ddd40e-338f-35b2-af68-68bb01bec03d,5,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,2,2,NA,NA,3.178,1.604,NA,121.77,143.11,fly_ball,medium,9,176.14,118.39,NA,NA,NA,NA,NA,NA,NA,NA,44,atBat,Flyout,field_out,Seiya Suzuki flies out to right fielder Hyun Min Ahn.,0,5,5,44,bottom,5,2026-03-07T11:54:12.812Z,2026-03-07T11:55:57.783Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,90.6,82.9,11,1.29,0.4155,6.2425,28.2678,-21.6499,0.5899,5.9816,-0.1252,3.5432,-4.9853,-131.8728,-2.8071,1.7139,50.0048,6.2201,1.0392,0,4.8,24,2475,190,76.9,43,239,NA,NA,NA,TRUE,-22.9,10.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,3,2026-03-07T11:55:25.813Z,2026-03-07T11:55:30.234Z,TRUE,pitch,c7853a69-5c95-3c7d-9275-710bbe2a1186,4,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,2,2,2,NA,NA,3.178,1.604,NA,90.65,171.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,atBat,Flyout,field_out,Seiya Suzuki flies out to right fielder Hyun Min Ahn.,0,5,5,44,bottom,5,2026-03-07T11:54:12.812Z,2026-03-07T11:55:57.783Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,86.5,80,6,1.26,0.4337,6.3347,24.3615,-29.3736,-2.4365,1.7314,0.6914,2.485,-1.8428,-126.05,-3.4257,1.7472,50.0043,6.2201,-3.9408,8.4,7.2,24,2367,241,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.6,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,2,2026-03-07T11:55:07.018Z,2026-03-07T11:55:11.817Z,TRUE,pitch,b7c388f5-0edd-38c7-b6fd-8122fba3cd7f,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,2,NA,NA,3.178,1.604,NA,151.36,174.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,atBat,Flyout,field_out,Seiya Suzuki flies out to right fielder Hyun Min Ahn.,0,5,5,44,bottom,5,2026-03-07T11:54:12.812Z,2026-03-07T11:55:57.783Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.5,84.1,13,1.29,0.4112,6.3762,28.2813,-19.1681,-1.0735,7.2344,-0.9014,2.3872,-5.9381,-133.148,-6.2195,1.496,50.0005,6.1377,-1.9293,8.4,4.8,24,2460,177,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,1,2026-03-07T11:54:43.420Z,2026-03-07T11:54:46.703Z,TRUE,pitch,8d89048c-b9d2-36bf-bb39-ca1f39f0a196,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,1,2,NA,NA,3.178,1.604,NA,151.27,147.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,atBat,Flyout,field_out,Seiya Suzuki flies out to right fielder Hyun Min Ahn.,0,5,5,44,bottom,5,2026-03-07T11:54:12.812Z,2026-03-07T11:55:57.783Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.2,83.6,11,1.22,0.4126,6.3722,28.5194,-21.5539,-1.1137,5.9523,-0.8992,3.3793,-6.1663,-132.7545,-3.2504,1.5987,50.0038,6.1893,-1.9856,8.4,4.8,24,2534,186,NA,NA,NA,NA,NA,NA,FALSE,-22.6,10.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,0,2026-03-07T11:54:25.920Z,2026-03-07T11:54:31.559Z,TRUE,pitch,e4cbce92-c7b0-314f-bf9f-85e2e20fc18e,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.178,1.604,NA,137.92,200.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,atBat,Flyout,field_out,Seiya Suzuki flies out to right fielder Hyun Min Ahn.,0,5,5,44,bottom,5,2026-03-07T11:54:12.812Z,2026-03-07T11:55:57.783Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,87,80.3,13,1.16,0.4327,6.3248,25.4579,-26.1978,-1.9464,3.6809,-0.5489,1.3996,-4.5018,-126.5162,-6.5521,1.5053,50.0029,6.1185,-3.1593,8.4,7.2,24,2359,209,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.4,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,808957,Shugo Maki,/api/v1/people/808957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,0,2026-03-07T11:53:39.103Z,2026-03-07T11:53:52.483Z,TRUE,pitch,ecbcdccd-fa78-330a-9fcd-0fe5af381cb0,1,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,0,1,NA,NA,2.987,1.508,NA,85.11,176.36,ground_ball,medium,4,132.23,175.89,NA,NA,NA,NA,NA,NA,NA,NA,43,atBat,Forceout,force_out,"Kensuke Kondoh grounds into a force out, fielded by second baseman Hyeseong Kim. Shohei Ohtani out at 2nd. Kensuke Kondoh to 1st.",0,5,5,43,bottom,5,2026-03-07T11:53:23.861Z,2026-03-07T11:53:52.483Z,TRUE,FALSE,FALSE,TRUE,0,0,0,2,685547,Kensuke Kondoh,/api/v1/people/685547,L,Left,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,true,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,76.8,70.4,6,1.33,0.4925,6.4693,22.3675,-41.6768,-5.4958,-7.61,0.8365,2.3119,-0.064,-111.7293,0.3501,1.5782,50.0018,6.4781,-6.8647,9.6,13.2,24,2278,328,61.5,-6,18,NA,NA,NA,TRUE,-60.1,-13.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,685547,Kensuke Kondoh,/api/v1/people/685547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,6,2026-03-07T11:53:04.576Z,2026-03-07T11:53:13.236Z,TRUE,pitch,ffe52179-db7a-32e8-9c46-2474987ca415,6,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",2,2,1,NA,NA,3.369,1.7,NA,156.21,155.99,line_drive,medium,8,105.49,102.25,NA,NA,NA,NA,NA,NA,NA,NA,42,atBat,Single,single,Shohei Ohtani singles on a line drive to center fielder Jung Hoo Lee.,0,5,5,42,bottom,5,2026-03-07T11:51:12.765Z,2026-03-07T11:53:13.236Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,660271,Shohei Ohtani,/api/v1/people/660271,L,Left,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.4,84,11,1.14,0.4114,6.3629,27.9629,-21.5066,-2.2483,5.9379,-1.0287,3.0665,-5.8838,-133.0377,-4.2584,1.5018,50.0027,6.2425,-4.0377,13.2,4.8,24,2428,176,88.2,14,213,NA,NA,NA,FALSE,-22.6,10.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660271,Shohei Ohtani,/api/v1/people/660271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,5,2026-03-07T11:52:43.830Z,2026-03-07T11:52:47.092Z,TRUE,pitch,0661b901-8d02-3a6b-84f2-006af449dec2,5,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,2,2,1,NA,NA,3.369,1.7,NA,103.56,143.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,atBat,Single,single,Shohei Ohtani singles on a line drive to center fielder Jung Hoo Lee.,0,5,5,42,bottom,5,2026-03-07T11:51:12.765Z,2026-03-07T11:53:13.236Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,660271,Shohei Ohtani,/api/v1/people/660271,L,Left,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.3,85.1,3,1.36,0.4038,6.4842,30.6613,-16.3356,1.0282,8.51,0.3526,3.52,-3.7513,-135.8013,-4.1818,1.6204,50.0054,6.2216,1.9146,3.6,3.6,24,2530,180,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.6,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660271,Shohei Ohtani,/api/v1/people/660271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,3,2026-03-07T11:52:14.815Z,2026-03-07T11:52:20.994Z,TRUE,pitch,db53540f-2ccb-3563-9f97-01a53fe28d60,4,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,2,2,1,NA,NA,3.369,1.7,NA,120.62,147.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,atBat,Single,single,Shohei Ohtani singles on a line drive to center fielder Jung Hoo Lee.,0,5,5,42,bottom,5,2026-03-07T11:51:12.765Z,2026-03-07T11:53:13.236Z,TRUE,FALSE,FALSE,FALSE,33,2,2,1,660271,Shohei Ohtani,/api/v1/people/660271,L,Left,838333,Ju Young Son,/api/v1/people/838333,L,Left,vs_LHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,92.4,84.2,2,1.34,0.4081,6.3475,30.8365,-20.0132,0.5989,6.6746,-0.0949,3.3833,-4.5891,-134.5205,-3.7618,1.5598,50.0019,6.2295,1.092,0,4.8,24,2494,178,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660271,Shohei Ohtani,/api/v1/people/660271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
