game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,isSubstitution,details.disengagementNum,isBaseRunningPlay,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,base,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788129,2026-03-06,0,2026-03-06T19:41:54.564Z,2026-03-06T19:41:58.277Z,TRUE,pitch,e99406ab-2828-38b5-bc37-e5a8760114ea,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,0,NA,NA,3.23,1.63,NA,91.72,194.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Hit By Pitch,hit_by_pitch,Jarren Duran hit by pitch. Joey Ortiz to 2nd.,0,1,0,37,top,6,2026-03-06T19:41:43.076Z,2026-03-06T19:42:40.642Z,TRUE,FALSE,FALSE,FALSE,11,2,1,0,680776,Jarren Duran,/api/v1/people/680776,L,Left,702465,Ryan Long,/api/v1/people/702465,R,Right,vs_RHP,vs_LHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,Great Britain,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,85.2,78.2,9,2,0.4427,7.1211,25.4595,-26.7002,-4.9472,3.5329,0.6633,1.6347,5.7307,-123.8642,-5.6048,-1.0409,50.0024,6.1681,-7.6635,13.2,7.2,24,1125,232,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-32.5,5.3,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,4,2026-03-06T19:41:22.714Z,2026-03-06T19:41:27.938Z,TRUE,pitch,afd92e92-1dec-3c75-9be1-222f4ab3a3fe,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,4,0,0,NA,NA,3.14,1.58,NA,104.97,143.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Joey Ortiz walks.,0,1,0,36,top,6,2026-03-06T19:40:34.246Z,2026-03-06T19:41:27.938Z,TRUE,FALSE,FALSE,FALSE,0,4,0,0,687401,Joey Ortiz,/api/v1/people/687401,R,Right,702465,Ryan Long,/api/v1/people/702465,R,Right,vs_RHP,vs_RHB,Men_On,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,Great Britain,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.6,86.3,12,0.92,0.3961,6.8128,34.5981,-12.0973,-6.5317,10.3967,0.3156,3.5157,5.7124,-138.9155,-5.3888,-0.931,50.0005,6.3027,-12.6111,39.6,3.6,24,2634,214,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12.6,17.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,687401,Joey Ortiz,/api/v1/people/687401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,3,2026-03-06T19:41:03.599Z,2026-03-06T19:41:07.105Z,TRUE,pitch,514be067-5ba6-3286-91ce-05ec4bc3a277,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,0,0,NA,NA,3.14,1.58,NA,128.51,119.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Joey Ortiz walks.,0,1,0,36,top,6,2026-03-06T19:40:34.246Z,2026-03-06T19:41:27.938Z,TRUE,FALSE,FALSE,FALSE,0,4,0,0,687401,Joey Ortiz,/api/v1/people/687401,R,Right,702465,Ryan Long,/api/v1/people/702465,R,Right,vs_RHP,vs_RHB,Men_On,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,Great Britain,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.9,86.2,11,0.92,0.3951,6.7003,36.0314,-8.0528,-5.0574,12.442,-0.3021,4.4078,3.3979,-139.4744,-3.9246,-0.8891,50.0027,6.3809,-9.8052,44.4,2.4,24,2601,207,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-8.4,21.7,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,2,2026-03-06T19:40:48.361Z,2026-03-06T19:40:52.661Z,TRUE,pitch,804154b4-b731-3b03-b361-9e1baa7ef1ee,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,0,NA,NA,3.14,1.58,NA,61.29,153.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Joey Ortiz walks.,0,1,0,36,top,6,2026-03-06T19:40:34.246Z,2026-03-06T19:41:27.938Z,TRUE,FALSE,FALSE,FALSE,0,4,0,0,687401,Joey Ortiz,/api/v1/people/687401,R,Right,702465,Ryan Long,/api/v1/people/702465,R,Right,vs_RHP,vs_RHB,Men_On,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,Great Britain,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,97.1,87.4,12,0.92,0.3909,6.9919,36.2424,-9.1538,-5.1206,11.6153,1.4615,3.1732,8.1246,-140.8891,-6.7165,-0.8133,50.0044,6.2012,-10.1505,37.2,2.4,24,2618,211,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-10,19.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,1,2026-03-06T19:40:34.246Z,2026-03-06T19:40:37.246Z,TRUE,pitch,012a8474-95e2-35cc-a99b-de0df065069d,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,0,NA,NA,3.14,1.58,NA,74.58,106.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Joey Ortiz walks.,0,1,0,36,top,6,2026-03-06T19:40:34.246Z,2026-03-06T19:41:27.938Z,TRUE,FALSE,FALSE,FALSE,0,4,0,0,687401,Joey Ortiz,/api/v1/people/687401,R,Right,702465,Ryan Long,/api/v1/people/702465,R,Right,vs_RHP,vs_RHB,Men_On,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,Great Britain,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,97.7,88.1,12,0.92,0.3873,6.7186,36.226,-8.0503,-4.2726,11.9441,0.3128,4.8949,5.255,-142.0817,-2.754,-1.0162,50.0043,6.3986,-8.6309,39.6,2.4,24,2537,206,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-7.8,21.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,0,2026-03-06T19:39:31.076Z,2026-03-06T19:40:34.246Z,FALSE,action,NA,NA,Pitching Change: Ryan Long replaces Nick Wells.,Pitching Substitution,1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,702465,/api/v1/people/702465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,36,atBat,Walk,walk,Joey Ortiz walks.,0,1,0,36,top,6,2026-03-06T19:40:34.246Z,2026-03-06T19:41:27.938Z,TRUE,FALSE,FALSE,FALSE,0,4,0,0,687401,Joey Ortiz,/api/v1/people/687401,R,Right,702465,Ryan Long,/api/v1/people/702465,R,Right,vs_RHP,vs_RHB,Men_On,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,Great Britain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,4,2026-03-06T19:37:46.368Z,2026-03-06T19:37:53.951Z,TRUE,pitch,ed8aa5de-db04-3909-8acd-1c99c906bd4d,4,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,2,2,NA,NA,3.156,1.593,NA,138.6,174.3,line_drive,medium,9,187.96,101.55,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Lineout,field_out,Jazz Chisholm Jr. lines out to right fielder Jarren Duran.,0,1,0,35,bottom,5,2026-03-06T19:35:33.680Z,2026-03-06T19:37:53.951Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_LHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94.3,85.5,4,0.89,0.4011,6.7047,32.7903,-16.1856,-9.2487,8.4838,-0.5666,2.3881,5.9691,-137.0181,-5.3778,-1.5818,50.0025,5.4979,-17.4285,42,4.8,24,2502,230,84.6,24,288,NA,NA,NA,TRUE,17,8.5,-16.8,14.3,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,2,2026-03-06T19:36:18.281Z,2026-03-06T19:36:23.503Z,TRUE,pitch,a037b761-e04d-313d-98c4-e4d6090b0264,3,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,1,2,2,NA,NA,3.156,1.593,NA,93.75,190.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Lineout,field_out,Jazz Chisholm Jr. lines out to right fielder Jarren Duran.,0,1,0,35,bottom,5,2026-03-06T19:35:33.680Z,2026-03-06T19:37:53.951Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_LHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,82,74.8,9,0.91,0.4614,6.7384,24.4327,-32.5336,-11.0789,-0.2548,0.6099,1.7916,8.1785,-119.039,-1.2776,-1.4435,50.0009,5.3004,-15.7803,24,9.6,24,1693,286,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-41.6,-0.5,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,1,2026-03-06T19:36:02.960Z,2026-03-06T19:36:06.902Z,TRUE,pitch,aa735ac4-77e4-34b4-a754-971054f9a548,2,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,1,2,NA,NA,3.156,1.593,NA,121.4,191.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Lineout,field_out,Jazz Chisholm Jr. lines out to right fielder Jarren Duran.,0,1,0,35,bottom,5,2026-03-06T19:35:33.680Z,2026-03-06T19:37:53.951Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_LHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,82.5,75.2,8,0.91,0.4586,6.8481,25.4149,-34.1349,-10.2681,-1.3654,-0.1154,1.7422,6.5683,-119.9059,-1.2868,-1.5705,50.0007,5.3603,-14.7959,21.6,10.8,24,1614,285,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-43.1,-2.5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,0,2026-03-06T19:35:47.758Z,2026-03-06T19:35:51.532Z,TRUE,pitch,93914642-1769-3c29-ae18-5e1930a93d00,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.156,1.593,NA,84.82,204.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Lineout,field_out,Jazz Chisholm Jr. lines out to right fielder Jarren Duran.,0,1,0,35,bottom,5,2026-03-06T19:35:33.680Z,2026-03-06T19:37:53.951Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_LHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,80.9,73.8,14,0.9,0.4682,6.7458,24.5963,-34.8593,-8.1377,-1.9487,0.8442,1.2827,8.153,-117.5054,-1.6492,-1.6317,50.0001,5.2663,-11.2514,15.6,10.8,24,1589,291,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-46,-3.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,3,2026-03-06T19:36:59.683Z,2026-03-06T19:37:46.368Z,FALSE,action,NA,NA,On-field Delay.,Game Advisory,1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,665862,/api/v1/people/665862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,game_advisory,NA,NA,NA,NA,NA,NA,35,atBat,Lineout,field_out,Jazz Chisholm Jr. lines out to right fielder Jarren Duran.,0,1,0,35,bottom,5,2026-03-06T19:35:33.680Z,2026-03-06T19:37:53.951Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,Jazz Chisholm Jr.,/api/v1/people/665862,L,Left,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_LHB,Empty,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,5,2026-03-06T19:30:26.212Z,2026-03-06T19:30:39.600Z,TRUE,pitch,12d6c66a-ea1e-3e6f-a572-2b702bb5bd78,3,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",1,1,2,NA,NA,3.34,1.66,NA,90.45,179.57,ground_ball,medium,7,79.26,119.14,NA,NA,TRUE,NA,NA,NA,NA,NA,34,atBat,Single,single,"Great Britain challenged (touching a base), call on the field was overturned: Trayce Thompson singles on a ground ball to left fielder Randy Arozarena. Ian Lewis Jr. to 3rd.",0,1,0,34,bottom,5,2026-03-06T19:29:15.515Z,2026-03-06T19:30:39.600Z,TRUE,FALSE,TRUE,FALSE,33,1,1,2,572204,Trayce Thompson,/api/v1/people/572204,R,Right,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,82.6,75.8,9,0.94,0.4564,6.7464,24.3345,-30.498,5.9976,1.1472,0.6965,2.1931,4.1377,-120.2387,-1.2294,-1.8285,50.0014,5.4289,8.7383,16.8,8.4,24,2218,58,83.8,16,185,NA,NA,NA,FALSE,17,8.5,-38.2,2,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572204,Trayce Thompson,/api/v1/people/572204,691588,Ian Lewis Jr.,/api/v1/people/691588,NA,NA,NA,TRUE,FALSE,MB,821
788129,2026-03-06,4,2026-03-06T19:30:10.598Z,2026-03-06T19:30:14.669Z,TRUE,pitch,fc2e8181-7b62-3db0-be43-e131fa5dd698,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,2,NA,NA,3.34,1.66,NA,71.8,149.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,atBat,Single,single,"Great Britain challenged (touching a base), call on the field was overturned: Trayce Thompson singles on a ground ball to left fielder Randy Arozarena. Ian Lewis Jr. to 3rd.",0,1,0,34,bottom,5,2026-03-06T19:29:15.515Z,2026-03-06T19:30:39.600Z,TRUE,FALSE,TRUE,FALSE,33,1,1,2,572204,Trayce Thompson,/api/v1/people/572204,R,Right,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,92.8,84.2,12,0.92,0.4075,6.8066,30.8634,-14.8339,-7.7845,9.4915,1.1859,3.3249,9.7251,-134.7127,-3.2219,-1.4696,50.0047,5.5931,-14.2257,37.2,4.8,24,2536,227,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-15.5,16.6,11.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,2,2026-03-06T19:29:17.789Z,2026-03-06T19:29:21.677Z,TRUE,pitch,4c67f68d-b2ce-358e-a5c4-4a769fb56fa3,1,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,1,2,NA,NA,3.34,1.66,NA,118.57,153.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,atBat,Single,single,"Great Britain challenged (touching a base), call on the field was overturned: Trayce Thompson singles on a ground ball to left fielder Randy Arozarena. Ian Lewis Jr. to 3rd.",0,1,0,34,bottom,5,2026-03-06T19:29:15.515Z,2026-03-06T19:30:39.600Z,TRUE,FALSE,TRUE,FALSE,33,1,1,2,572204,Trayce Thompson,/api/v1/people/572204,R,Right,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.9,83.6,2,0.9,0.4106,6.8321,30.2443,-16.537,-8.4381,8.6887,-0.0413,3.1735,7.2848,-133.6649,-3.2068,-1.7128,50.0035,5.5842,-15.188,38.4,4.8,24,2418,225,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-17.4,15.2,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,0,2026-03-06T19:26:41.457Z,2026-03-06T19:28:13.694Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,34,atBat,Single,single,"Great Britain challenged (touching a base), call on the field was overturned: Trayce Thompson singles on a ground ball to left fielder Randy Arozarena. Ian Lewis Jr. to 3rd.",0,1,0,34,bottom,5,2026-03-06T19:29:15.515Z,2026-03-06T19:30:39.600Z,TRUE,FALSE,TRUE,FALSE,33,1,1,2,572204,Trayce Thompson,/api/v1/people/572204,R,Right,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788129,2026-03-06,1,2026-03-06T19:28:13.694Z,2026-03-06T19:29:17.789Z,FALSE,action,NA,NA,Pitching Change: Luis Gastelum replaces Brennan Bernardino.,Pitching Substitution,1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,703725,/api/v1/people/703725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,34,atBat,Single,single,"Great Britain challenged (touching a base), call on the field was overturned: Trayce Thompson singles on a ground ball to left fielder Randy Arozarena. Ian Lewis Jr. to 3rd.",0,1,0,34,bottom,5,2026-03-06T19:29:15.515Z,2026-03-06T19:30:39.600Z,TRUE,FALSE,TRUE,FALSE,33,1,1,2,572204,Trayce Thompson,/api/v1/people/572204,R,Right,703725,Luis Gastelum,/api/v1/people/703725,R,Right,vs_RHP,vs_RHB,RISP,NA,Great Britain,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Mexico,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Great Britain,Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
