game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isBaseRunningPlay,isSubstitution,base,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link
788113,2026-03-08,4,2026-03-08T05:42:55.969Z,2026-03-08T05:42:59.415Z,TRUE,pitch,d9322ec8-6401-3096-9884-8481601117a7,3,Ball In Dirt,NA,NA,NA,NA,FALSE,*B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,*B,Ball In Dirt,3,0,2,NA,NA,3.23,1.63,NA,107.69,200.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,atBat,Walk,walk,Shay Whitcomb walks. Hae-Min Park to 2nd.,0,4,4,67,bottom,9,2026-03-08T05:42:09.913Z,2026-03-08T05:43:35.040Z,TRUE,FALSE,FALSE,FALSE,0,4,0,2,694376,Shay Whitcomb,/api/v1/people/694376,R,Right,838359,Yi Chang,/api/v1/people/838359,R,Right,vs_RHP,vs_RHB,RISP,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,89,82.1,14,2,0.4224,6.4835,25.5068,-18.0202,-0.8536,8.3025,0.2443,1.4258,5.9786,-129.3788,-7.6771,-1.9799,50.0056,5.7987,-1.4561,1.2,4.8,24,2125,197,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.7,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,3,2026-03-08T05:42:32.396Z,2026-03-08T05:42:35.659Z,TRUE,pitch,bc623632-db72-3fb3-a537-c987a786f2e5,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,2,NA,NA,3.23,1.63,NA,148.67,193.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,atBat,Walk,walk,Shay Whitcomb walks. Hae-Min Park to 2nd.,0,4,4,67,bottom,9,2026-03-08T05:42:09.913Z,2026-03-08T05:43:35.040Z,TRUE,FALSE,FALSE,FALSE,0,4,0,2,694376,Shay Whitcomb,/api/v1/people/694376,R,Right,838359,Yi Chang,/api/v1/people/838359,R,Right,vs_RHP,vs_RHB,RISP,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,81.8,75.6,13,2,0.4593,6.5815,21.8743,-28.4848,-5.6447,2.5568,-0.8307,1.6753,4.0398,-119.0542,-4.0779,-1.8124,50.0012,5.9753,-8.1396,14.4,8.4,24,912,235,NA,NA,NA,NA,NA,NA,FALSE,-36.7,4,9.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,2,2026-03-08T05:42:12.236Z,2026-03-08T05:42:15.870Z,TRUE,pitch,88ccd1f6-26c9-35f9-b202-4e721ac296ec,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.23,1.63,NA,57.73,171.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,atBat,Walk,walk,Shay Whitcomb walks. Hae-Min Park to 2nd.,0,4,4,67,bottom,9,2026-03-08T05:42:09.913Z,2026-03-08T05:43:35.040Z,TRUE,FALSE,FALSE,FALSE,0,4,0,2,694376,Shay Whitcomb,/api/v1/people/694376,R,Right,838359,Yi Chang,/api/v1/people/838359,R,Right,vs_RHP,vs_RHB,RISP,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,88.8,81.9,14,2,0.4235,6.4302,25.6841,-22.4103,0.9265,5.7574,1.5548,2.4869,8.42,-129.1063,-4.1803,-1.8628,50.003,5.8417,1.5715,7.2,6,24,2109,190,NA,NA,NA,NA,NA,NA,FALSE,-24.8,9.7,-3.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,0,2026-03-08T05:39:18.828Z,2026-03-08T05:40:12.005Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,67,atBat,Walk,walk,Shay Whitcomb walks. Hae-Min Park to 2nd.,0,4,4,67,bottom,9,2026-03-08T05:42:09.913Z,2026-03-08T05:43:35.040Z,TRUE,FALSE,FALSE,FALSE,0,4,0,2,694376,Shay Whitcomb,/api/v1/people/694376,R,Right,838359,Yi Chang,/api/v1/people/838359,R,Right,vs_RHP,vs_RHB,RISP,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,1,2026-03-08T05:40:12.005Z,2026-03-08T05:42:12.236Z,FALSE,action,NA,NA,Pitching Change: Yi Chang replaces Yi-Lei Sun.,Pitching Substitution,4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,838359,/api/v1/people/838359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,67,atBat,Walk,walk,Shay Whitcomb walks. Hae-Min Park to 2nd.,0,4,4,67,bottom,9,2026-03-08T05:42:09.913Z,2026-03-08T05:43:35.040Z,TRUE,FALSE,FALSE,FALSE,0,4,0,2,694376,Shay Whitcomb,/api/v1/people/694376,R,Right,838359,Yi Chang,/api/v1/people/838359,R,Right,vs_RHP,vs_RHB,RISP,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,5,2026-03-08T05:38:44.893Z,2026-03-08T05:38:57.667Z,TRUE,pitch,ae4eb12f-837b-3c65-a7bf-f856ed9a0d33,3,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,1,1,NA,NA,3.299,1.665,NA,116.23,159.33,fly_ball,medium,8,119.13,80.04,NA,NA,NA,NA,NA,NA,NA,NA,66,atBat,Flyout,field_out,Ja Wook Koo flies out to center fielder Stuart Fairchild.,0,4,4,66,bottom,9,2026-03-08T05:37:32.343Z,2026-03-08T05:38:57.667Z,TRUE,FALSE,FALSE,TRUE,0,1,1,2,838332,Ja Wook Koo,/api/v1/people/838332,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,83.5,76.3,2,2,0.4514,6.5633,25.002,-31.1729,0.5108,0.6759,0.0203,2.9426,2.6552,-121.5817,0.6155,-1.1547,50.005,5.4027,0.7607,2.4,8.4,24,2273,135,89,42,295,NA,NA,NA,TRUE,-37.7,1.7,-1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673527,Hae-Min Park,/api/v1/people/673527,NA,NA,NA,NA,NA,NA
788113,2026-03-08,3,2026-03-08T05:38:11.455Z,2026-03-08T05:38:16.840Z,TRUE,pitch,ca3bed17-0a70-3c98-9cc3-08dd5637f974,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,1,NA,NA,3.299,1.665,NA,162.88,181.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,atBat,Flyout,field_out,Ja Wook Koo flies out to center fielder Stuart Fairchild.,0,4,4,66,bottom,9,2026-03-08T05:37:32.343Z,2026-03-08T05:38:57.667Z,TRUE,FALSE,FALSE,TRUE,0,1,1,2,838332,Ja Wook Koo,/api/v1/people/838332,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,83.7,76.4,13,2,0.4506,6.5889,25.0364,-22.6854,-8.4467,6.3498,-1.2036,2.1394,2.5791,-121.7826,-2.9928,-1.1821,50.0042,5.3574,-12.6243,27.6,7.2,24,1946,245,NA,NA,NA,NA,NA,NA,FALSE,-28.2,11,14.6,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,1,2026-03-08T05:37:34.214Z,2026-03-08T05:37:37.685Z,TRUE,pitch,6e611332-b807-3a58-9d9e-d2970c79efd5,1,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,1,1,NA,NA,3.299,1.665,NA,143.53,200.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,atBat,Flyout,field_out,Ja Wook Koo flies out to center fielder Stuart Fairchild.,0,4,4,66,bottom,9,2026-03-08T05:37:32.343Z,2026-03-08T05:38:57.667Z,TRUE,FALSE,FALSE,TRUE,0,1,1,2,838332,Ja Wook Koo,/api/v1/people/838332,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,85.5,78.1,13,2,0.4412,6.7017,26.4403,-23.2479,-9.6672,5.724,-0.696,1.419,3.9753,-124.4495,-4.7968,-1.0638,50.0005,5.3123,-15.0661,30,7.2,24,2087,243,NA,NA,NA,NA,NA,NA,FALSE,-28.2,9.4,16.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,0,2026-03-08T05:37:06.979Z,2026-03-08T05:37:34.214Z,FALSE,action,NA,NA,Offensive Substitution: Pinch-hitter Ja Wook Koo replaces Min Jae Shin.,Offensive Substitution,4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,838332,/api/v1/people/838332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,offensive_substitution,NA,11,Pinch Hitter,Hitter,PH,502,66,atBat,Flyout,field_out,Ja Wook Koo flies out to center fielder Stuart Fairchild.,0,4,4,66,bottom,9,2026-03-08T05:37:32.343Z,2026-03-08T05:38:57.667Z,TRUE,FALSE,FALSE,TRUE,0,1,1,2,838332,Ja Wook Koo,/api/v1/people/838332,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,823593,/api/v1/people/823593,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,2,2026-03-08T05:37:52.419Z,2026-03-08T05:37:55.419Z,FALSE,pickoff,bd561cf1-2d66-3d61-adde-9724907bb7ba,NA,Pickoff Attempt 1B,NA,NA,NA,NA,FALSE,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,atBat,Flyout,field_out,Ja Wook Koo flies out to center fielder Stuart Fairchild.,0,4,4,66,bottom,9,2026-03-08T05:37:32.343Z,2026-03-08T05:38:57.667Z,TRUE,FALSE,FALSE,TRUE,0,1,1,2,838332,Ja Wook Koo,/api/v1/people/838332,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,4,2026-03-08T05:38:32.303Z,2026-03-08T05:38:44.893Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,838332,/api/v1/people/838332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,66,atBat,Flyout,field_out,Ja Wook Koo flies out to center fielder Stuart Fairchild.,0,4,4,66,bottom,9,2026-03-08T05:37:32.343Z,2026-03-08T05:38:57.667Z,TRUE,FALSE,FALSE,TRUE,0,1,1,2,838332,Ja Wook Koo,/api/v1/people/838332,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,2,2026-03-08T05:36:33.424Z,2026-03-08T05:36:41.710Z,TRUE,pitch,db9dee14-5bf8-3424-8b25-e276c884c553,3,Hit By Pitch,NA,NA,NA,NA,FALSE,H,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,H,Hit By Pitch,1,2,1,NA,NA,3.165,1.598,NA,52.63,141.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,atBat,Hit By Pitch,hit_by_pitch,Hae-Min Park hit by pitch.,0,4,4,65,bottom,9,2026-03-08T05:35:26.523Z,2026-03-08T05:36:41.710Z,TRUE,FALSE,FALSE,FALSE,11,1,2,1,673527,Hae-Min Park,/api/v1/people/673527,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,96.3,87.9,12,2,0.3912,6.3378,31.4603,-15.6966,-6.7282,8.298,1.6886,3.5888,9.1735,-140.0039,-2.2808,-0.7556,50.0051,5.4408,-13.3653,34.8,3.6,24,2310,225,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.8,10.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673527,Hae-Min Park,/api/v1/people/673527,NA,NA,NA,NA,NA,NA
788113,2026-03-08,1,2026-03-08T05:35:57.103Z,2026-03-08T05:36:04.643Z,TRUE,pitch,01690257-c82b-3d05-8a79-c96b6e3a49a5,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,2,1,NA,NA,3.165,1.598,NA,153.79,184.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,atBat,Hit By Pitch,hit_by_pitch,Hae-Min Park hit by pitch.,0,4,4,65,bottom,9,2026-03-08T05:35:26.523Z,2026-03-08T05:36:41.710Z,TRUE,FALSE,FALSE,FALSE,11,1,2,1,673527,Hae-Min Park,/api/v1/people/673527,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.5,86.5,13,2,0.3961,6.2521,34.2871,-15.8701,-7.4872,8.4436,-0.9651,2.0205,3.0956,-138.8483,-6.1087,-1.1287,50.0017,5.3251,-14.4572,38.4,4.8,24,2293,219,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14,12.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,0,2026-03-08T05:35:38.258Z,2026-03-08T05:35:42.251Z,TRUE,pitch,998410fc-8b69-3b7c-ae63-942ae1047fc3,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,3.165,1.598,NA,135.88,155.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,atBat,Hit By Pitch,hit_by_pitch,Hae-Min Park hit by pitch.,0,4,4,65,bottom,9,2026-03-08T05:35:26.523Z,2026-03-08T05:36:41.710Z,TRUE,FALSE,FALSE,FALSE,11,1,2,1,673527,Hae-Min Park,/api/v1/people/673527,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Men_On,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,84.4,77.2,1,2,0.446,6.1669,25.2229,-31.7548,0.731,0.277,-0.4954,3.0786,1.2608,-122.9865,0.602,-1.1104,50.0052,5.5318,1.1156,2.4,8.4,24,2263,342,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1,-1.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,4,2026-03-08T05:35:06.049Z,2026-03-08T05:35:14.425Z,TRUE,pitch,4e4e9726-53ae-37fa-8209-b1220c8cc0ca,5,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,2,0,NA,NA,3.224,1.627,NA,136.81,153.61,ground_ball,medium,6,111.27,167.11,NA,NA,NA,NA,NA,NA,NA,NA,64,atBat,Groundout,field_out,"Jung Hoo Lee grounds out, shortstop Kun-Yu Chiang to first baseman Nien-Ting Wu.",0,4,4,64,bottom,9,2026-03-08T05:33:53.310Z,2026-03-08T05:35:14.425Z,TRUE,FALSE,FALSE,TRUE,0,1,2,1,808982,Jung Hoo Lee,/api/v1/people/808982,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Empty,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.3,86.8,1,2,0.3953,6.2507,32.0666,-17.0234,-5.5769,7.8012,-0.5198,3.1546,3.6768,-138.7441,-3.0516,-1.14,50.0056,5.4082,-10.836,30,4.8,24,2164,221,100.1,-8,20,NA,NA,NA,TRUE,-16.6,13.7,9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,3,2026-03-08T05:34:46.987Z,2026-03-08T05:34:50.372Z,TRUE,pitch,e7dc758f-bfd9-32dc-96b4-ea45f5450cfa,4,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,2,0,NA,NA,3.224,1.627,NA,156.36,183.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,atBat,Groundout,field_out,"Jung Hoo Lee grounds out, shortstop Kun-Yu Chiang to first baseman Nien-Ting Wu.",0,4,4,64,bottom,9,2026-03-08T05:33:53.310Z,2026-03-08T05:35:14.425Z,TRUE,FALSE,FALSE,TRUE,0,1,2,1,808982,Jung Hoo Lee,/api/v1/people/808982,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Empty,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,87.9,81.1,13,2,0.427,6.3498,24.9189,-24.8838,-6.7854,4.3655,-1.0325,2.0498,2.2596,-127.9912,-3.4308,-1.0422,50,5.3429,-11.324,22.8,7.2,24,1084,248,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.4,11.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788113,2026-03-08,2,2026-03-08T05:34:32.074Z,2026-03-08T05:34:35.762Z,TRUE,pitch,7d5c6d21-8db5-3adb-84d8-521847f942a4,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,2,0,NA,NA,3.224,1.627,NA,102.57,196.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,atBat,Groundout,field_out,"Jung Hoo Lee grounds out, shortstop Kun-Yu Chiang to first baseman Nien-Ting Wu.",0,4,4,64,bottom,9,2026-03-08T05:33:53.310Z,2026-03-08T05:35:14.425Z,TRUE,FALSE,FALSE,TRUE,0,1,2,1,808982,Jung Hoo Lee,/api/v1/people/808982,L,Left,806844,Yi-Lei Sun,/api/v1/people/806844,R,Right,vs_RHP,vs_LHB,Empty,NA,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Chinese Taipei,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Chinese Taipei,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,87,80.2,14,2,0.4321,6.4238,25.3302,-30.9792,0.0714,0.7341,0.3785,1.552,3.8761,-126.6601,-3.0605,-1.1795,50.0043,5.2477,0.1152,1.2,8.4,24,2346,248,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.8,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
