"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
788116,"2026-03-06",1,"2026-03-06T04:07:14.303Z","2026-03-06T04:07:28.823Z",FALSE,"action",NA,NA,"Martin Cervenka steals (1) 2nd base.","Stolen Base 2B",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,548431,"/api/v1/people/548431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2701ea82-42ac-3ab4-bea7-7a9f2475f7ad","stolen_base_2b",NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Martin Muzik flies out to center fielder Aaron Whitefield.",0,3,1,30,"bottom",4,"2026-03-06T04:06:50.799Z","2026-03-06T04:07:39.111Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,693973,"Martin Muzik","/api/v1/people/693973","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",1,"2026-03-06T04:06:32.095Z","2026-03-06T04:06:43.603Z",TRUE,"pitch","188b5a7b-c854-3d04-8a43-90abe3e2f020",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.388,1.71,NA,152.53,155.33,"popup","medium","6",103.85,155.64,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Marek Chlup pops out to shortstop Jarryd Dale.",0,3,1,29,"bottom",4,"2026-03-06T04:05:51.117Z","2026-03-06T04:06:43.603Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,803013,"Marek Chlup","/api/v1/people/803013","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.3,11,1.28,0.4223,5.856,28.6542,-17.7364,-9.2775,8.4819,-0.932,3.0908,5.2007,-129.9817,-3.3182,-1.7593,50.0001,5.7398,-15.7843,38.4,6,24,2141,233,67.1,60,144,NA,NA,NA,TRUE,-19.7,14.8,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,548431,"Martin Cervenka","/api/v1/people/548431",NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",0,"2026-03-06T04:06:14.371Z","2026-03-06T04:06:18.542Z",TRUE,"pitch","43904431-a267-3d5f-82b5-358ae3f4fb08",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.388,1.71,NA,122.3,152.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Marek Chlup pops out to shortstop Jarryd Dale.",0,3,1,29,"bottom",4,"2026-03-06T04:05:51.117Z","2026-03-06T04:06:43.603Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,803013,"Marek Chlup","/api/v1/people/803013","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.9,80.7,2,1.19,0.425,5.9035,28.8098,-16.8532,-9.022,9.1235,-0.1391,3.2099,6.9069,-129.2519,-3.2023,-1.6837,50.0032,5.771,-15.1519,38.4,4.8,24,2056,235,NA,NA,NA,NA,NA,NA,FALSE,-19,16,14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",5,"2026-03-06T04:05:33.244Z","2026-03-06T04:05:43.197Z",TRUE,"pitch","59059669-9977-3810-9686-ad9ae9a6519e",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.388,1.71,NA,71.66,179.79,"line_drive","medium","7",88.52,117.75,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Martin Cervenka singles on a line drive to left fielder Chris Burke.",0,3,1,28,"bottom",4,"2026-03-06T04:04:10.308Z","2026-03-06T04:05:43.197Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,70.6,14,1.35,0.4929,5.9436,19.7438,-34.7442,3.745,-2.0553,1.1896,2.1849,4.9015,-111.0954,-0.2573,-1.5311,50.0032,5.911,4.6838,8.4,12,24,1773,42,85.2,12,189,NA,NA,NA,FALSE,-50.4,-3.5,-8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,548431,"Martin Cervenka","/api/v1/people/548431",NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",4,"2026-03-06T04:05:17.249Z","2026-03-06T04:05:22.080Z",TRUE,"pitch","dc5d6d5c-cad4-3483-9fc6-3d9b5c750df2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.388,1.71,NA,74.73,223.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Martin Cervenka singles on a line drive to left fielder Chris Burke.",0,3,1,28,"bottom",4,"2026-03-06T04:04:10.308Z","2026-03-06T04:05:43.197Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.1,14,1.35,0.4553,6.3839,24.575,-25.7325,-10.3506,4.3991,1.109,0.5692,9.2231,-120.5397,-6.5189,-1.4317,50.0029,5.5967,-15.1526,26.4,8.4,24,1562,254,NA,NA,NA,NA,NA,NA,FALSE,-33.5,6.5,16.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",3,"2026-03-06T04:04:40.630Z","2026-03-06T04:04:45.663Z",TRUE,"pitch","521d3641-09c8-3714-89a5-82446c9cee2b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.388,1.71,NA,112.12,170.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Martin Cervenka singles on a line drive to left fielder Chris Burke.",0,3,1,28,"bottom",4,"2026-03-06T04:04:10.308Z","2026-03-06T04:05:43.197Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,75.1,5,1.39,0.4606,6.2222,22.7062,-29.7286,-9.8467,1.7109,0.128,2.5403,7.0293,-118.8986,-1.2067,-1.5868,50.0053,5.7511,-14.1063,22.8,9.6,24,1316,254,NA,NA,NA,NA,NA,NA,FALSE,-37.9,3.1,16.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",2,"2026-03-06T04:04:28.295Z","2026-03-06T04:04:32.575Z",TRUE,"pitch","55e35bc3-4fca-30df-9fa1-e56d13755433",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.388,1.71,NA,70.87,207.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Martin Cervenka singles on a line drive to left fielder Chris Burke.",0,3,1,28,"bottom",4,"2026-03-06T04:04:10.308Z","2026-03-06T04:05:43.197Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.8,72.1,14,1.36,0.4839,6.0712,20.7475,-33.2618,3.4197,-0.836,1.2101,1.1651,5.3614,-113.1994,-3.0004,-1.6338,50.0048,5.8392,4.4357,8.4,10.8,24,1727,37,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-2,-7.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",1,"2026-03-06T04:04:12.119Z","2026-03-06T04:04:15.137Z",TRUE,"pitch","6d477368-3b67-381e-a5e5-1dd1c5ee2bfb",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.388,1.71,NA,97.82,145.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Martin Cervenka singles on a line drive to left fielder Chris Burke.",0,3,1,28,"bottom",4,"2026-03-06T04:04:10.308Z","2026-03-06T04:05:43.197Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,80.7,3,0.97,0.4248,5.9283,29.0249,-17.3222,-7.8469,8.8366,0.5031,3.452,7.7929,-129.3411,-2.615,-1.5411,50.0007,5.8169,-13.1855,32.4,4.8,24,2166,237,NA,NA,NA,NA,NA,NA,FALSE,-19.3,15.6,12.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",0,"2026-03-06T04:03:19.335Z","2026-03-06T04:04:12.119Z",FALSE,"action",NA,NA,"Pitching Change: Coen Wynne replaces Josh Hendrickson.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,807650,"/api/v1/people/807650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"28","atBat","Single","single","Martin Cervenka singles on a line drive to left fielder Chris Burke.",0,3,1,28,"bottom",4,"2026-03-06T04:04:10.308Z","2026-03-06T04:05:43.197Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",807650,"Coen Wynne","/api/v1/people/807650","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",5,"2026-03-06T04:01:23.249Z","2026-03-06T04:01:27.567Z",TRUE,"pitch","36ed495a-324e-3837-a354-a68c94797443",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.344,1.688,NA,88.65,179.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Robbie Perkins called out on strikes.",0,3,1,27,"top",4,"2026-03-06T04:00:00.353Z","2026-03-06T04:01:27.567Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",693974,"Ondrej Satoria","/api/v1/people/693974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",69.5,63.8,9,2,0.5444,6.4236,18.3702,-39.5653,6.0306,-7.2276,0.7438,2.1971,0.5766,-101.0821,1.9563,-0.3286,50.0045,6.2306,6.164,9.6,15.6,24,1992,21,NA,NA,NA,NA,NA,NA,TRUE,-69.2,-12,-11,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",4,"2026-03-06T04:01:04.149Z","2026-03-06T04:01:07.967Z",TRUE,"pitch","9f082a53-91aa-3113-afe0-b003168abbaf",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.344,1.688,NA,102.46,227.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Robbie Perkins called out on strikes.",0,3,1,27,"top",4,"2026-03-06T04:00:00.353Z","2026-03-06T04:01:27.567Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",693974,"Ondrej Satoria","/api/v1/people/693974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",71.7,66.3,14,2,0.5255,6.5758,17.5672,-23.5646,-6.5328,7.8257,0.3815,0.4143,3.5948,-104.2405,-5.3708,-0.5168,50.0026,5.8071,-7.1873,15.6,9.6,24,1306,206,NA,NA,NA,NA,NA,NA,FALSE,-40.3,13,10.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",3,"2026-03-06T04:00:47.902Z","2026-03-06T04:00:52.744Z",TRUE,"pitch","2d54e6f7-6b35-3fad-9e59-1a7f4e0e9e65",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.344,1.688,NA,79.01,217.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Robbie Perkins called out on strikes.",0,3,1,27,"top",4,"2026-03-06T04:00:00.353Z","2026-03-06T04:01:27.567Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",693974,"Ondrej Satoria","/api/v1/people/693974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",70.7,65,14,2,0.5337,6.3369,17.9524,-22.4158,-4.8668,9.1582,0.9967,0.7741,4.48,-102.8445,-4.8618,-0.5833,50.0006,5.9058,-5.1836,10.8,9.6,24,1241,202,NA,NA,NA,NA,NA,NA,FALSE,-39.5,15.5,7.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",1,"2026-03-06T04:00:28.576Z","2026-03-06T04:00:32.569Z",TRUE,"pitch","38bbdb42-dba5-389b-b5e0-adb7cb41fb03",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.344,1.688,NA,111.82,176.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Robbie Perkins called out on strikes.",0,3,1,27,"top",4,"2026-03-06T04:00:00.353Z","2026-03-06T04:01:27.567Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",693974,"Ondrej Satoria","/api/v1/people/693974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",70.5,64.2,8,2,0.5363,6.515,18.7989,-21.5943,-2.6912,10.0451,0.136,2.2884,1.9328,-102.5798,-2.1416,-0.4741,50.0048,6.0094,-2.8354,6,8.4,24,1155,208,NA,NA,NA,NA,NA,NA,FALSE,-37.7,17.9,4.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",0,"2026-03-06T04:00:14.190Z","2026-03-06T04:00:19.009Z",TRUE,"pitch","e2e93141-eab3-38ad-96c8-3e87cfa0d3ed",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.344,1.688,NA,140.24,154.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Robbie Perkins called out on strikes.",0,3,1,27,"top",4,"2026-03-06T04:00:00.353Z","2026-03-06T04:01:27.567Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",693974,"Ondrej Satoria","/api/v1/people/693974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",70.5,63.9,1,2,0.5369,6.6277,19.356,-21.3092,-2.7775,10.3427,-0.6097,3.1208,0.5459,-102.6118,-0.7445,-0.521,50.0026,6.1199,-2.9172,7.2,8.4,24,1332,203,NA,NA,NA,NA,NA,NA,FALSE,-36.8,18.8,4.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",2,"2026-03-06T04:00:35.275Z","2026-03-06T04:00:47.902Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,564434,"/api/v1/people/564434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Robbie Perkins called out on strikes.",0,3,1,27,"top",4,"2026-03-06T04:00:00.353Z","2026-03-06T04:01:27.567Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",693974,"Ondrej Satoria","/api/v1/people/693974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",4,"2026-03-06T03:59:33.798Z","2026-03-06T03:59:46.983Z",TRUE,"pitch","a7ecec6b-39dd-34d7-a1c0-8c3f7e81ba9f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.388,1.71,NA,142.32,142.03,"fly_ball","medium","9",184.11,66.44,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Flyout","field_out","Rixon Wingrove flies out to right fielder Max Prejda. Jarryd Dale to 3rd.",0,3,1,26,"top",4,"2026-03-06T03:59:04.587Z","2026-03-06T03:59:46.983Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,678534,"Rixon Wingrove","/api/v1/people/678534","L","Left",693974,"Ondrej Satoria","/api/v1/people/693974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",68.6,62.7,1,2,0.5501,6.2482,17.0714,-28.2001,-3.1395,3.963,-0.6643,3.5835,0.9949,-99.82,1.6936,-0.7632,50.0016,6.3726,-3.1467,6,10.8,24,1137,207,99.9,28,359,NA,NA,NA,TRUE,-50.3,8,5.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,673062,"Jarryd Dale","/api/v1/people/673062",NA,NA,NA,NA
