"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
788120,"2026-03-05",1,"2026-03-05T05:05:41.293Z","2026-03-05T05:05:44.293Z",TRUE,"pitch","779422a0-2eb0-33e3-97a5-3d77bf84cae0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.159,1.594,NA,77.45,169.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Stuart Fairchild walks.",0,0,3,58,"top",8,"2026-03-05T05:05:22.458Z","2026-03-05T05:07:16.843Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.5,73.6,12,0.9,0.4694,8.3563,21.8059,-35.0369,9.5592,-2.0742,1.0376,2.5814,-10.782,-116.647,3.3316,4.4763,50.0033,4.4364,13.182,18,10.8,24,2139,69,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-2.5,-14.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",0,"2026-03-05T05:05:29.980Z","2026-03-05T05:05:32.980Z",TRUE,"pitch","7b00a9c9-8904-345e-9a7f-242090d04f91",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.159,1.594,NA,45.7,154.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Stuart Fairchild walks.",0,0,3,58,"top",8,"2026-03-05T05:05:22.458Z","2026-03-05T05:07:16.843Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,79.5,12,2,0.4321,8.1587,26.8395,-29.5961,10.6644,1.5832,1.8705,3.1368,-9.9081,-126.9424,2.093,4.4452,50.0007,4.6634,17.3417,27.6,8.4,24,1944,87,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.6,-16.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",2,"2026-03-05T05:05:06.340Z","2026-03-05T05:05:11.238Z",TRUE,"pitch","02a0b94f-d869-3f01-8246-3f4f995c5606",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.165,1.598,NA,114.69,156.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Chen-Wei Chen strikes out swinging.",0,0,3,57,"top",8,"2026-03-05T05:04:33.118Z","2026-03-05T05:05:11.238Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,808992,"Chen-Wei Chen","/api/v1/people/808992","L","Left",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,72.9,2,2,0.4754,6.6627,21.5577,-30.4097,-4.276,1.3163,0.0606,3.0588,-8.9334,-115.2528,3.3015,4.5437,50.0049,4.5458,-5.749,13.2,9.6,24,2543,300,NA,NA,NA,NA,NA,NA,TRUE,-40.1,3.6,10,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",1,"2026-03-05T05:04:54.557Z","2026-03-05T05:04:58.706Z",TRUE,"pitch","fafb5a6d-938d-3502-a0d1-591c0a4e361f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.165,1.598,NA,93.76,184.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Chen-Wei Chen strikes out swinging.",0,0,3,57,"top",8,"2026-03-05T05:04:33.118Z","2026-03-05T05:05:11.238Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,808992,"Chen-Wei Chen","/api/v1/people/808992","L","Left",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86,78.7,9,2,0.4394,8.0444,24.6743,-29.6951,11.8482,1.5726,0.6096,2.0188,-13.2872,-124.5889,-0.1735,4.4686,50.0022,4.5404,18.6557,28.8,8.4,24,1997,95,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.1,-18.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",0,"2026-03-05T05:04:41.392Z","2026-03-05T05:04:44.940Z",TRUE,"pitch","a77a1a4d-c1cb-3823-8be6-99364cbb1f31",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.165,1.598,NA,117.52,175.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Chen-Wei Chen strikes out swinging.",0,0,3,57,"top",8,"2026-03-05T05:04:33.118Z","2026-03-05T05:05:11.238Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,808992,"Chen-Wei Chen","/api/v1/people/808992","L","Left",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.6,72.5,5,2,0.4763,7.9923,23.8418,-32.3151,-6.0785,-0.1066,-0.0137,2.3465,-8.5977,-115.5115,2.2773,4.5629,50.0015,4.4801,-8.1182,16.8,9.6,24,2476,301,NA,NA,NA,NA,NA,NA,FALSE,-43,0.8,13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",3,"2026-03-05T05:04:13.698Z","2026-03-05T05:04:20.603Z",TRUE,"pitch","dff5999d-6332-3b37-80c7-859699724fe2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.016,1.522,NA,78.97,163.03,"ground_ball","medium","3",160.63,167.3,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Tsung-Che Cheng grounds out to first baseman Rixon Wingrove.",0,0,3,56,"top",8,"2026-03-05T05:03:48.307Z","2026-03-05T05:04:20.603Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,691907,"Tsung-Che Cheng","/api/v1/people/691907","L","Left",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87,79.4,12,2,0.4341,7.7169,25.2145,-26.8477,11.7874,3.3015,0.9978,2.8055,-12.2989,-126.0947,0.9539,4.4029,50.0029,4.5856,19.0162,32.4,8.4,24,2066,90,86.2,-11,15,NA,NA,NA,TRUE,-29.9,6.5,-18.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",2,"2026-03-05T05:04:02.518Z","2026-03-05T05:04:05.518Z",TRUE,"pitch","9aebe18e-8105-34af-8a1c-8a5f3d0e9415",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.016,1.522,NA,174.93,213.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Tsung-Che Cheng grounds out to first baseman Rixon Wingrove.",0,0,3,56,"top",8,"2026-03-05T05:03:48.307Z","2026-03-05T05:04:20.603Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,691907,"Tsung-Che Cheng","/api/v1/people/691907","L","Left",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,73.9,13,2,0.4716,8.1699,23.2121,-32.7532,-5.9968,-0.4249,-1.5197,0.918,-11.4986,-116.4312,-0.814,4.2749,50.0033,4.3898,-8.1762,16.8,10.8,24,2516,286,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-0.7,13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",1,"2026-03-05T05:03:51.204Z","2026-03-05T05:03:54.670Z",TRUE,"pitch","00aadec5-d3c5-37b6-9f26-3536fac259ae",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.016,1.522,NA,155.83,201.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Tsung-Che Cheng grounds out to first baseman Rixon Wingrove.",0,0,3,56,"top",8,"2026-03-05T05:03:48.307Z","2026-03-05T05:04:20.603Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,691907,"Tsung-Che Cheng","/api/v1/people/691907","L","Left",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.5,72.9,13,2,0.477,7.9736,23.5415,-34.1587,-5.9799,-1.4904,-1.0187,1.37,-10.4771,-115.2993,0.4225,4.38,50.002,4.5089,-7.9655,15.6,10.8,24,2476,298,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-2.3,13.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",0,"2026-03-05T05:03:49.805Z","2026-03-05T05:03:51.204Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Tsung-Che Cheng replaces Shao-Hung Chiang.","Offensive Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,691907,"/api/v1/people/691907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","56","atBat","Groundout","field_out","Tsung-Che Cheng grounds out to first baseman Rixon Wingrove.",0,0,3,56,"top",8,"2026-03-05T05:03:48.307Z","2026-03-05T05:04:20.603Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,691907,"Tsung-Che Cheng","/api/v1/people/691907","L","Left",626943,"Jon Kennedy","/api/v1/people/626943","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,830725,"/api/v1/people/830725",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",7,"2026-03-05T05:01:14.366Z","2026-03-05T05:01:22.643Z",TRUE,"pitch","36701269-cf23-36bf-b80f-f51653755dab",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.121,1.575,NA,95.82,149.92,"popup","medium","5",93.71,195.69,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Alex Hall pops out to third baseman Yu Chang in foul territory.",0,0,3,55,"bottom",7,"2026-03-05T04:58:43.393Z","2026-03-05T05:01:22.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",838359,"Yi Chang","/api/v1/people/838359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,3,1.32,0.4055,6.336,30.204,-15.4956,-5.0018,9.03,0.5556,3.2911,8.239,-135.2237,-4.2126,-1.8845,50.0022,5.9603,-9.2385,24,3.6,24,2175,208,68,74,92,NA,NA,NA,TRUE,-16.1,15.6,7.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",6,"2026-03-05T05:00:45.503Z","2026-03-05T05:00:48.503Z",TRUE,"pitch","6e2e2173-8122-3cfc-820d-ea15267ecaad",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.121,1.575,NA,114.36,175.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Alex Hall pops out to third baseman Yu Chang in foul territory.",0,0,3,55,"bottom",7,"2026-03-05T04:58:43.393Z","2026-03-05T05:01:22.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",838359,"Yi Chang","/api/v1/people/838359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,81.5,5,1.35,0.424,6.2051,27.2913,-25.939,-1.045,3.6911,0.0692,2.3575,5.5667,-129.2466,-4.2303,-1.978,50.0027,6.0107,-1.7656,1.2,6,24,1966,185,NA,NA,NA,NA,NA,NA,FALSE,-28.8,6,0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",4,"2026-03-05T05:00:25.100Z","2026-03-05T05:00:28.100Z",TRUE,"pitch","35de741d-4447-3944-8920-d2540c407792",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.121,1.575,NA,116.41,135.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Alex Hall pops out to third baseman Yu Chang in foul territory.",0,0,3,55,"bottom",7,"2026-03-05T04:58:43.393Z","2026-03-05T05:01:22.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",838359,"Yi Chang","/api/v1/people/838359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,81,12,1.33,0.4245,6.165,27.6492,-19.7226,0.1096,7.3943,0.0154,3.8303,4.8602,-129.1621,-1.809,-1.9074,50.0053,6.061,0.1849,3.6,4.8,24,1975,193,NA,NA,NA,NA,NA,NA,FALSE,-21.6,13.2,-1.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",3,"2026-03-05T05:00:01.234Z","2026-03-05T05:00:06.849Z",TRUE,"pitch","0264adee-1f09-3cd3-a346-57ac5850ba97",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.121,1.575,NA,105.92,190.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Alex Hall pops out to third baseman Yu Chang in foul territory.",0,0,3,55,"bottom",7,"2026-03-05T04:58:43.393Z","2026-03-05T05:01:22.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",838359,"Yi Chang","/api/v1/people/838359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.8,9,1.36,0.4102,6.3449,31.0963,-13.422,-3.538,10.4055,0.2906,1.777,6.4843,-133.9254,-8.4147,-1.7111,50.0004,5.9367,-6.3747,18,3.6,24,2067,203,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17,4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",2,"2026-03-05T04:59:41.414Z","2026-03-05T04:59:45.520Z",TRUE,"pitch","1b6f2503-92ea-325e-bc2a-4fa8b70d1f97",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.121,1.575,NA,74,174.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Alex Hall pops out to third baseman Yu Chang in foul territory.",0,0,3,55,"bottom",7,"2026-03-05T04:58:43.393Z","2026-03-05T05:01:22.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",838359,"Yi Chang","/api/v1/people/838359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.2,14,1.34,0.413,6.2899,30.4611,-12.3641,-3.3082,11.1416,1.1282,2.3919,8.6704,-132.9805,-6.6874,-1.7553,50.0029,5.8495,-5.8833,15.6,3.6,24,2089,211,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.7,4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",1,"2026-03-05T04:59:24.076Z","2026-03-05T04:59:28.717Z",TRUE,"pitch","b437b718-2308-3a4e-bb41-dc3df0378cd4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.121,1.575,NA,114.73,135.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Alex Hall pops out to third baseman Yu Chang in foul territory.",0,0,3,55,"bottom",7,"2026-03-05T04:58:43.393Z","2026-03-05T05:01:22.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",838359,"Yi Chang","/api/v1/people/838359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.8,12,1.36,0.408,6.2555,32.7541,-13.3068,-2.6574,10.3695,0.0596,3.8145,6.0678,-134.8794,-3.5154,-1.8866,50.004,6.0899,-4.8367,13.2,3.6,24,2079,200,NA,NA,NA,NA,NA,NA,FALSE,-14,18.1,3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",0,"2026-03-05T04:59:02.300Z","2026-03-05T04:59:05.350Z",TRUE,"pitch","ed2544d4-01fe-3fe9-bdec-49ef085337d2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.121,1.575,NA,121.22,125.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Alex Hall pops out to third baseman Yu Chang in foul territory.",0,0,3,55,"bottom",7,"2026-03-05T04:58:43.393Z","2026-03-05T05:01:22.643Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",838359,"Yi Chang","/api/v1/people/838359","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.1,11,1.35,0.4844,6.1321,23.573,-39.3925,5.5958,-5.5896,-0.1108,4.1859,2.5129,-113.6973,3.8199,-1.9622,50.0035,6.4293,7.2237,10.8,12,24,2439,42,NA,NA,NA,NA,NA,NA,FALSE,-53.9,-8.6,-10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
