game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isSubstitution,isBaseRunningPlay,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,replacedPlayer.id,replacedPlayer.link,base,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link
788128,2026-03-07,2,2026-03-07T04:20:02.351Z,2026-03-07T04:20:07.360Z,FALSE,no_pitch,54c6eef6-9f95-3bdb-9e1d-567bf406dcfe,0,Automatic Ball - Pitcher Pitch Timer Violation,NA,NA,NA,NA,FALSE,VP,NA,FALSE,FALSE,TRUE,VP,Automatic Ball - Pitcher Pitch Timer Violation,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,atBat,Walk,walk,Cal Raleigh walks. Aaron Judge scores. Kyle Schwarber to 3rd. Alex Bregman to 2nd.,1,11,5,80,top,9,2026-03-07T04:20:02.351Z,2026-03-07T04:21:10.264Z,TRUE,TRUE,FALSE,FALSE,0,4,0,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,pitcher_pitch_timer,Pitcher Pitch Timer Violation,836637,Vitor Takahashi,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T04:17:31.943Z,2026-03-07T04:18:54.618Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,10,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,80,atBat,Walk,walk,Cal Raleigh walks. Aaron Judge scores. Kyle Schwarber to 3rd. Alex Bregman to 2nd.,1,11,5,80,top,9,2026-03-07T04:20:02.351Z,2026-03-07T04:21:10.264Z,TRUE,TRUE,FALSE,FALSE,0,4,0,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T04:18:54.618Z,2026-03-07T04:20:02.351Z,FALSE,action,NA,NA,Pitching Change: Vitor Takahashi replaces Tomas Lopez.,Pitching Substitution,10,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,836637,/api/v1/people/836637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,80,atBat,Walk,walk,Cal Raleigh walks. Aaron Judge scores. Kyle Schwarber to 3rd. Alex Bregman to 2nd.,1,11,5,80,top,9,2026-03-07T04:20:02.351Z,2026-03-07T04:21:10.264Z,TRUE,TRUE,FALSE,FALSE,0,4,0,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,3,2026-03-07T04:16:56.669Z,2026-03-07T04:17:01.305Z,TRUE,pitch,a2088d21-a402-3a6d-965a-28f042208447,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,4,0,1,NA,NA,3.126,1.578,NA,104.16,137.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,atBat,Walk,walk,Alex Bregman walks. Bryce Harper scores. Aaron Judge to 3rd. Kyle Schwarber to 2nd.,1,10,5,79,top,9,2026-03-07T04:15:33.787Z,2026-03-07T04:17:01.305Z,TRUE,TRUE,FALSE,FALSE,0,4,0,1,608324,Alex Bregman,/api/v1/people/608324,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.8,85.2,12,0.86,0.4024,6.4814,32.0068,-15.6952,-6.7897,8.7983,0.3368,3.7341,5.9657,-136.4836,-3.4965,-1.0027,50.0055,6.1229,-12.7217,34.8,4.8,24,2097,229,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-16,15.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,Alex Bregman,/api/v1/people/608324,656941,Kyle Schwarber,/api/v1/people/656941,592450,Aaron Judge,/api/v1/people/592450
788128,2026-03-07,2,2026-03-07T04:16:26.751Z,2026-03-07T04:16:33.122Z,TRUE,pitch,38cf37b2-2c9c-3af2-82b0-b88f1bb2311b,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,0,1,NA,NA,3.126,1.578,NA,177.63,116.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,atBat,Walk,walk,Alex Bregman walks. Bryce Harper scores. Aaron Judge to 3rd. Kyle Schwarber to 2nd.,1,10,5,79,top,9,2026-03-07T04:15:33.787Z,2026-03-07T04:17:01.305Z,TRUE,TRUE,FALSE,FALSE,0,4,0,1,608324,Alex Bregman,/api/v1/people/608324,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,93.3,84.7,11,1.31,0.4044,6.3896,32.1215,-26.7566,-10.2787,2.9216,-1.5905,4.5161,3.2183,-135.8657,1.1506,-1.4612,50.0016,5.9583,-19.0519,34.8,7.2,24,1999,236,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-25.8,5.8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,Alex Bregman,/api/v1/people/608324,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T04:16:03.004Z,2026-03-07T04:16:07.802Z,TRUE,pitch,5a143d09-6c6c-3bbb-8870-76620386b0dc,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,1,NA,NA,3.126,1.578,NA,84.12,200.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,atBat,Walk,walk,Alex Bregman walks. Bryce Harper scores. Aaron Judge to 3rd. Kyle Schwarber to 2nd.,1,10,5,79,top,9,2026-03-07T04:15:33.787Z,2026-03-07T04:17:01.305Z,TRUE,TRUE,FALSE,FALSE,0,4,0,1,608324,Alex Bregman,/api/v1/people/608324,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,95.2,86.5,14,0.91,0.3976,6.4691,32.4788,-11.7396,-8.279,10.6444,0.8625,1.4237,8.341,-138.0908,-9.5452,-1.1303,50.0048,5.7279,-15.8953,45.6,3.6,24,2153,227,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-13.2,17.3,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,Alex Bregman,/api/v1/people/608324,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T04:15:42.559Z,2026-03-07T04:15:46.229Z,TRUE,pitch,8c738e91-e061-3b8b-9e18-f6d6f0999ff9,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.126,1.578,NA,128.78,130.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,atBat,Walk,walk,Alex Bregman walks. Bryce Harper scores. Aaron Judge to 3rd. Kyle Schwarber to 2nd.,1,10,5,79,top,9,2026-03-07T04:15:33.787Z,2026-03-07T04:17:01.305Z,TRUE,TRUE,FALSE,FALSE,0,4,0,1,608324,Alex Bregman,/api/v1/people/608324,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,false,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,94.1,85.1,11,1.32,0.4018,6.4664,33.5103,-19.774,-8.2687,6.6073,-0.3092,4.0069,5.5882,-136.9321,-1.7688,-1.3142,50.0049,6.0306,-15.522,34.8,4.8,24,2190,231,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-19.4,11.8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,Alex Bregman,/api/v1/people/608324,NA,NA,NA,NA,NA,NA
788128,2026-03-07,4,2026-03-07T04:15:09.171Z,2026-03-07T04:15:14.454Z,TRUE,pitch,f390e7c2-6401-38c1-aaa8-5343c5106482,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,4,0,1,NA,NA,3.181,1.605,NA,137.22,148.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,atBat,Walk,walk,Kyle Schwarber walks. Bryce Harper to 3rd. Aaron Judge to 2nd.,0,9,5,78,top,9,2026-03-07T04:14:05.594Z,2026-03-07T04:15:14.454Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,Kyle Schwarber,/api/v1/people/656941,L,Left,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.7,85.1,1,1.18,0.4029,6.4461,31.9076,-13.4467,-6.8551,10.0189,-0.5305,3.3298,3.8746,-136.3251,-4.7728,-1.0848,50.0025,6.042,-12.813,39.6,3.6,24,2302,222,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14,17.3,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656941,Kyle Schwarber,/api/v1/people/656941,592450,Aaron Judge,/api/v1/people/592450,547180,Bryce Harper,/api/v1/people/547180
788128,2026-03-07,3,2026-03-07T04:14:48.627Z,2026-03-07T04:14:52.714Z,TRUE,pitch,4bce4c57-0c9f-3644-86cf-fa2d3daaecaa,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,0,1,NA,NA,3.181,1.605,NA,172.44,175.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,atBat,Walk,walk,Kyle Schwarber walks. Bryce Harper to 3rd. Aaron Judge to 2nd.,0,9,5,78,top,9,2026-03-07T04:14:05.594Z,2026-03-07T04:15:14.454Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,Kyle Schwarber,/api/v1/people/656941,L,Left,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.4,84.6,13,1.32,0.405,6.3218,32.6276,-13.5519,-6.3707,10.0773,-1.4545,2.3542,2.5393,-135.7866,-6.8685,-1.5797,50.0035,5.8789,-11.7725,36,3.6,24,2271,223,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.9,16.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656941,Kyle Schwarber,/api/v1/people/656941,NA,NA,NA,NA,NA,NA
788128,2026-03-07,2,2026-03-07T04:14:26.445Z,2026-03-07T04:14:31.341Z,TRUE,pitch,188207e0-c2ce-3ae6-a1a8-69dba6a66bfa,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,1,NA,NA,3.181,1.605,NA,53.03,170.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,atBat,Walk,walk,Kyle Schwarber walks. Bryce Harper to 3rd. Aaron Judge to 2nd.,0,9,5,78,top,9,2026-03-07T04:14:05.594Z,2026-03-07T04:15:14.454Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,Kyle Schwarber,/api/v1/people/656941,L,Left,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85,78.4,12,1.13,0.4424,6.3743,24.3393,-28.3505,2.0408,2.4669,1.6782,2.5219,5.9873,-123.7273,-2.8866,-1.0369,50.006,6.0758,3.1693,8.4,7.2,24,2372,162,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-33.7,4.1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656941,Kyle Schwarber,/api/v1/people/656941,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T04:14:07.919Z,2026-03-07T04:14:12.065Z,TRUE,pitch,39c86cd9-f52e-3ed3-a542-5ee60cfea881,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.181,1.605,NA,180.65,163.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,atBat,Walk,walk,Kyle Schwarber walks. Bryce Harper to 3rd. Aaron Judge to 2nd.,0,9,5,78,top,9,2026-03-07T04:14:05.594Z,2026-03-07T04:15:14.454Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,Kyle Schwarber,/api/v1/people/656941,L,Left,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85.2,78.5,11,0.82,0.4408,6.1461,24.1338,-29.9791,2.1946,1.399,-1.6699,2.804,-0.3767,-124.1089,-2.0229,-1.8016,50.0001,6.1191,3.4333,6,8.4,24,2269,160,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-35.2,2.3,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656941,Kyle Schwarber,/api/v1/people/656941,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T04:12:54.639Z,2026-03-07T04:14:07.919Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,9,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,78,atBat,Walk,walk,Kyle Schwarber walks. Bryce Harper to 3rd. Aaron Judge to 2nd.,0,9,5,78,top,9,2026-03-07T04:14:05.594Z,2026-03-07T04:15:14.454Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,Kyle Schwarber,/api/v1/people/656941,L,Left,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656941,Kyle Schwarber,/api/v1/people/656941,NA,NA,NA,NA,NA,NA
788128,2026-03-07,8,2026-03-07T04:12:29.579Z,2026-03-07T04:12:33.097Z,TRUE,pitch,7bc7d0aa-ea4a-33bd-800d-ef942d18f8f8,8,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,4,2,1,NA,NA,3.523,1.778,NA,65.86,116.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Walk,walk,Aaron Judge walks. Bryce Harper to 2nd.,0,9,5,77,top,9,2026-03-07T04:08:30.049Z,2026-03-07T04:12:33.097Z,TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,Aaron Judge,/api/v1/people/592450,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,84.4,77.1,12,1.31,0.4468,6.211,24.9832,-31.7096,2.8901,0.3061,1.3415,4.5322,5.1233,-122.7426,2.4424,-1.1508,50.0027,6.2298,4.3962,9.6,8.4,24,2324,133,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-37.1,1.4,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592450,Aaron Judge,/api/v1/people/592450,547180,Bryce Harper,/api/v1/people/547180,NA,NA,NA
788128,2026-03-07,7,2026-03-07T04:12:04.009Z,2026-03-07T04:12:07.939Z,TRUE,pitch,a1cb410e-094d-37fd-823c-026a9ba9b3f3,7,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,3,2,1,NA,NA,3.523,1.778,NA,143.49,157.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Walk,walk,Aaron Judge walks. Bryce Harper to 2nd.,0,9,5,77,top,9,2026-03-07T04:08:30.049Z,2026-03-07T04:12:33.097Z,TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,Aaron Judge,/api/v1/people/592450,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,94.2,85.7,4,1.33,0.4005,6.3908,32.0378,-19.5149,-8.7049,6.6904,-0.6949,3.0165,4.7201,-137.0915,-4.3218,-1.3137,50.0009,5.9562,-16.4659,37.2,6,24,1922,235,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-19.7,11.3,14.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592450,Aaron Judge,/api/v1/people/592450,NA,NA,NA,NA,NA,NA
788128,2026-03-07,6,2026-03-07T04:11:06.255Z,2026-03-07T04:11:12.913Z,TRUE,pitch,cdc637cb-4b86-37ef-9748-9c87ddda89db,6,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,3,2,1,NA,NA,3.523,1.778,NA,176.21,140.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Walk,walk,Aaron Judge walks. Bryce Harper to 2nd.,0,9,5,77,top,9,2026-03-07T04:08:30.049Z,2026-03-07T04:12:33.097Z,TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,Aaron Judge,/api/v1/people/592450,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,95.5,87,11,1.3,0.3946,6.2119,32.2508,-17.5368,-8.4,7.512,-1.5533,3.6289,2.5061,-138.9938,-3.2347,-1.3773,50.0058,5.9778,-16.3769,40.8,4.8,24,2211,228,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-16.9,13.1,14.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592450,Aaron Judge,/api/v1/people/592450,NA,NA,NA,NA,NA,NA
788128,2026-03-07,5,2026-03-07T04:10:44.946Z,2026-03-07T04:10:49.006Z,TRUE,pitch,d8b8850d-ba88-3cee-820b-82dcf9823519,5,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,2,1,NA,NA,3.523,1.778,NA,135.42,103.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,atBat,Walk,walk,Aaron Judge walks. Bryce Harper to 2nd.,0,9,5,77,top,9,2026-03-07T04:08:30.049Z,2026-03-07T04:12:33.097Z,TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,Aaron Judge,/api/v1/people/592450,R,Right,838355,Tomas Lopez,/api/v1/people/838355,R,Right,vs_RHP,vs_RHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,94.8,86.3,11,1.19,0.3972,6.3114,31.3214,-15.5754,-7.568,8.626,-0.4832,5.0188,4.7302,-138.0097,-0.1782,-1.238,50.0068,6.1351,-14.5713,40.8,4.8,24,2089,234,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-14.6,15.7,12.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592450,Aaron Judge,/api/v1/people/592450,NA,NA,NA,NA,NA,NA
