game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isBaseRunningPlay,isSubstitution,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,replacedPlayer.id,replacedPlayer.link,base,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788109,2026-03-08,0,2026-03-08T12:19:28.129Z,2026-03-08T12:21:14.994Z,FALSE,action,NA,NA,Pitching Change: Ky Hampton replaces Jon Kennedy.,Pitching Substitution,1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,673132,/api/v1/people/673132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,62,atBat,Walk,walk,Munetaka Murakami walks.,0,1,2,62,bottom,8,2026-03-08T12:21:13.097Z,2026-03-08T12:22:21.324Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,808959,Munetaka Murakami,/api/v1/people/808959,L,Left,673132,Ky Hampton,/api/v1/people/673132,R,Right,vs_RHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,3,2026-03-08T12:18:22.582Z,2026-03-08T12:18:26.328Z,TRUE,pitch,4f1a357b-92e0-3dc5-bf7d-ea66e4a4193a,4,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,3,2,NA,NA,3.247,1.639,NA,119.31,133.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,atBat,Strikeout,strikeout,Curtis Mead strikes out swinging.,0,1,2,61,top,8,2026-03-08T12:17:00.120Z,2026-03-08T12:18:26.328Z,TRUE,FALSE,FALSE,TRUE,14,1,3,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.9,86.9,11,2,0.3936,6.4065,33.7171,-10.302,-6.2605,11.1754,-0.0605,3.9079,5.8353,-139.5661,-3.1039,-1.3731,50.0022,5.721,-12.2529,44.4,3.6,24,2248,220,NA,NA,NA,NA,NA,NA,TRUE,-10.2,19.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,2,2026-03-08T12:17:59.417Z,2026-03-08T12:18:03.426Z,TRUE,pitch,0cd19a16-a4d3-313b-9e23-e1c343f1a8a6,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,2,2,NA,NA,3.247,1.639,NA,102.74,135.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,atBat,Strikeout,strikeout,Curtis Mead strikes out swinging.,0,1,2,61,top,8,2026-03-08T12:17:00.120Z,2026-03-08T12:18:26.328Z,TRUE,FALSE,FALSE,TRUE,14,1,3,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.6,86.3,12,2,0.3957,6.3935,34.68,-12.8966,-5.6822,9.9629,0.3741,3.8075,6.6172,-139.0553,-2.8608,-1.3118,50.0023,5.7191,-10.9945,34.8,3.6,24,2129,216,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.5,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T12:17:40.139Z,2026-03-08T12:17:44.024Z,TRUE,pitch,cc67bb6a-20eb-3e58-9a03-50b222652625,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,2,NA,NA,3.247,1.639,NA,140.88,221.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,atBat,Strikeout,strikeout,Curtis Mead strikes out swinging.,0,1,2,61,top,8,2026-03-08T12:17:00.120Z,2026-03-08T12:18:26.328Z,TRUE,FALSE,FALSE,TRUE,14,1,3,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,90.4,83,13,2,0.4172,6.2955,28.9748,-29.6316,-5.2617,1.4573,-0.6264,0.658,3.8719,-131.504,-6.9119,-1.4373,50.0039,5.5311,-9.1777,15.6,7.2,24,1610,235,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T12:17:25.222Z,2026-03-08T12:17:29.174Z,TRUE,pitch,8e3db910-3de0-35fb-b82d-59249560879b,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,2,NA,NA,3.247,1.639,NA,105.48,168.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,atBat,Strikeout,strikeout,Curtis Mead strikes out swinging.,0,1,2,61,top,8,2026-03-08T12:17:00.120Z,2026-03-08T12:18:26.328Z,TRUE,FALSE,FALSE,TRUE,14,1,3,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,90,82.8,6,2,0.4177,6.3867,26.8495,-33.2007,-6.1372,-0.5909,0.3022,2.6122,6.4916,-130.974,-1.726,-1.4074,50.0017,5.7552,-10.6956,15.6,8.4,24,1540,239,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-1.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,3,2026-03-08T12:16:39.754Z,2026-03-08T12:16:48.387Z,TRUE,pitch,7762e30b-cdf1-3f86-8058-a2ffc1221f2b,4,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,2,1,NA,NA,3.179,1.604,NA,133.28,195.16,ground_ball,medium,6,121.83,147.31,NA,NA,NA,NA,NA,NA,NA,NA,60,atBat,Groundout,field_out,"Travis Bazzana grounds out, shortstop Sosuke Genda to first baseman Munetaka Murakami.",0,1,2,60,top,8,2026-03-08T12:15:32.572Z,2026-03-08T12:16:48.387Z,TRUE,FALSE,FALSE,TRUE,0,1,2,2,683953,Travis Bazzana,/api/v1/people/683953,L,Left,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,true,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,90.9,83.8,7,2,0.4134,6.4901,27.5451,-33.2207,-6.4425,-0.5886,-0.4271,1.6156,4.7812,-132.3549,-4.0949,-1.4175,50.0039,5.6086,-11.4614,16.8,8.4,24,1677,237,98.1,-23,4,NA,NA,NA,TRUE,-34.7,-1.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,2,2026-03-08T12:16:20.308Z,2026-03-08T12:16:23.746Z,TRUE,pitch,090bdcb3-242b-333a-bfd6-094f5b4c7bad,3,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,2,1,NA,NA,3.179,1.604,NA,126.36,182.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,atBat,Groundout,field_out,"Travis Bazzana grounds out, shortstop Sosuke Genda to first baseman Munetaka Murakami.",0,1,2,60,top,8,2026-03-08T12:15:32.572Z,2026-03-08T12:16:48.387Z,TRUE,FALSE,FALSE,TRUE,0,1,2,2,683953,Travis Bazzana,/api/v1/people/683953,L,Left,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.9,86.5,8,2,0.3955,6.3605,35.5906,-11.0513,-7.8548,10.9092,-0.2457,2.0965,5.8349,-139.2976,-7.3974,-1.3627,50.0033,5.5429,-15.2093,46.8,3.6,24,2330,221,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T12:16:04.846Z,2026-03-08T12:16:09.597Z,TRUE,pitch,4323609c-a268-3149-b9f5-ca786b79de93,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,1,NA,NA,3.179,1.604,NA,141.91,198.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,atBat,Groundout,field_out,"Travis Bazzana grounds out, shortstop Sosuke Genda to first baseman Munetaka Murakami.",0,1,2,60,top,8,2026-03-08T12:15:32.572Z,2026-03-08T12:16:48.387Z,TRUE,FALSE,FALSE,TRUE,0,1,2,2,683953,Travis Bazzana,/api/v1/people/683953,L,Left,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.1,86,13,2,0.3986,6.3656,34.396,-12.7483,-7.237,10.187,-0.6536,1.4954,4.4298,-138.1009,-8.467,-1.3488,50.004,5.4843,-13.8022,40.8,3.6,24,2292,216,NA,NA,NA,NA,NA,NA,FALSE,-14,16.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T12:15:48.167Z,2026-03-08T12:15:52.078Z,TRUE,pitch,122a3465-4544-3873-9a4c-50dc70a594c5,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,1,NA,NA,3.179,1.604,NA,134.87,157.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,atBat,Groundout,field_out,"Travis Bazzana grounds out, shortstop Sosuke Genda to first baseman Munetaka Murakami.",0,1,2,60,top,8,2026-03-08T12:15:32.572Z,2026-03-08T12:16:48.387Z,TRUE,FALSE,FALSE,TRUE,0,1,2,2,683953,Travis Bazzana,/api/v1/people/683953,L,Left,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,89.6,82.2,1,2,0.4198,6.3388,27.4213,-32.8637,-5.8308,-0.3986,-0.4688,2.9994,4.3846,-130.4698,-0.8913,-1.4135,50.0038,5.8219,-10.054,15.6,8.4,24,1678,233,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-0.7,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,7,2026-03-08T12:15:20.971Z,2026-03-08T12:15:26.590Z,TRUE,pitch,fce0d127-e8bc-36d4-9060-e9d7a4f0c421,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,3,0,NA,NA,3.21,1.62,NA,119.13,196.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,89.7,82.9,13,2,0.4188,6.3113,26.2444,-35.1956,-4.7909,-1.744,-0.0559,1.5524,4.8202,-130.5509,-3.8217,-1.2995,50.0023,5.671,-8.3097,12,8.4,24,1653,244,NA,NA,NA,NA,NA,NA,TRUE,-37.6,-3.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,5,2026-03-08T12:14:54.210Z,2026-03-08T12:14:59.672Z,TRUE,pitch,0e132635-6784-3319-b6bb-522158ea2ec4,2,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,0,2,0,NA,NA,3.21,1.62,NA,116.53,181.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,88.4,81.8,8,2,0.4247,6.3145,25.1999,-37.8554,-5.8792,-3.3682,0.0124,2.1127,5.3002,-128.6765,-1.8387,-1.3043,50.0024,5.7531,-9.9181,13.2,9.6,24,1569,248,NA,NA,NA,NA,NA,NA,FALSE,-41,-6.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,4,2026-03-08T12:14:37.290Z,2026-03-08T12:14:40.319Z,TRUE,pitch,efc091be-4d85-30af-a632-4691537f8c6f,1,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,1,0,NA,NA,3.21,1.62,NA,104.46,174.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,95.7,86.6,6,2,0.3955,6.3642,34.1355,-8.3015,-5.8329,12.3157,0.329,2.3832,6.4443,-139.0515,-7.3512,-1.2721,50.0039,5.6281,-11.3075,44.4,2.4,24,2249,217,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T12:13:53.218Z,2026-03-08T12:13:53.249Z,FALSE,action,NA,NA,Defensive switch from center field to right field for Seiya Suzuki.,Defensive Switch,1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,673548,/api/v1/people/673548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_switch,NA,9,Outfielder,Outfielder,RF,200,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T12:13:53.249Z,2026-03-08T12:13:53.251Z,FALSE,action,NA,NA,Defensive switch from right field to left field for Kensuke Kondoh.,Defensive Switch,1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,685547,/api/v1/people/685547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_switch,NA,7,Outfielder,Outfielder,LF,300,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,2,2026-03-08T12:13:53.251Z,2026-03-08T12:13:53.253Z,FALSE,action,NA,NA,"Defensive Substitution: Taisei Makihara replaces left fielder Masataka Yoshida, batting 4th, playing center field.",Defensive Sub,1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,611463,/api/v1/people/611463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_substitution,NA,8,Outfielder,Outfielder,CF,401,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,807799,/api/v1/people/807799,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,3,2026-03-08T12:13:53.253Z,2026-03-08T12:14:37.290Z,FALSE,action,NA,NA,Pitching Change: Atsuki Taneichi replaces Chihiro Sumida.,Pitching Substitution,1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,684001,/api/v1/people/684001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,6,2026-03-08T12:15:06.490Z,2026-03-08T12:15:20.971Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,470491,/api/v1/people/470491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,59,atBat,Strikeout,strikeout,Tim Kennelly strikes out swinging.,0,1,2,59,top,8,2026-03-08T12:14:35.377Z,2026-03-08T12:15:26.590Z,TRUE,FALSE,FALSE,TRUE,14,0,3,1,470491,Tim Kennelly,/api/v1/people/470491,R,Right,684001,Atsuki Taneichi,/api/v1/people/684001,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
