game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isBaseRunningPlay,isSubstitution,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788108,2026-03-07,1,2026-03-07T18:22:37.281Z,2026-03-07T18:23:54.303Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,39,atBat,Intent Walk,intent_walk,Kevin Kelly intentionally walks Ismael Munguia.,0,0,1,39,top,5,2026-03-07T18:23:54.303Z,2026-03-07T18:25:35.646Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,665998,Ismael Munguia,/api/v1/people/665998,L,Left,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_LHB,Loaded,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,4,2026-03-07T18:25:12.187Z,2026-03-07T18:25:33.328Z,FALSE,action,NA,NA,On-field Delay.,Game Advisory,0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,665998,/api/v1/people/665998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,game_advisory,NA,NA,NA,NA,NA,NA,39,atBat,Intent Walk,intent_walk,Kevin Kelly intentionally walks Ismael Munguia.,0,0,1,39,top,5,2026-03-07T18:23:54.303Z,2026-03-07T18:25:35.646Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,665998,Ismael Munguia,/api/v1/people/665998,L,Left,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_LHB,Loaded,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,0,2026-03-07T18:20:58.656Z,2026-03-07T18:21:13.855Z,TRUE,pitch,81c41ddc-818d-334a-8efe-958f1927ce8a,1,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",0,0,1,NA,NA,3.2,1.45,NA,132.86,173.67,fly_ball,medium,7,102.37,105.46,NA,NA,NA,NA,NA,NA,NA,NA,38,atBat,Double,double,"Jeter Downs doubles (1) on a fly ball to center fielder Ceddanne Rafaela, deflected by left fielder Ray-Patrick Didder. Chase Dawson to 3rd.",0,0,1,38,top,5,2026-03-07T18:20:54.357Z,2026-03-07T18:21:13.855Z,TRUE,FALSE,FALSE,FALSE,34,0,0,1,669023,Jeter Downs,/api/v1/people/669023,R,Right,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_RHB,RISP,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,true,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,78,69.9,4,1.37,0.4881,6.3038,26.2548,-30.1084,6.5209,1.6314,-0.4162,2.4114,0.7244,-113.4666,0.1711,-1.5866,50.0038,5.4069,8.261,15.6,9.6,24,2505,66,74.2,43,244,NA,NA,NA,FALSE,17,8.5,-42.6,3.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,669023,Jeter Downs,/api/v1/people/669023,689209,Chase Dawson,/api/v1/people/689209,NA,NA,NA,NA
788108,2026-03-07,4,2026-03-07T18:20:09.168Z,2026-03-07T18:20:22.259Z,TRUE,pitch,e3e6c96f-3d25-3282-bc9f-57b7d864c891,5,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",3,1,1,NA,NA,3.076,1.553,NA,165.28,176.21,ground_ball,medium,7,60.84,142.94,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Double,double,Chase Dawson doubles (1) on a ground ball to left fielder Ray-Patrick Didder.,0,0,1,37,top,5,2026-03-07T18:18:52.032Z,2026-03-07T18:20:22.259Z,TRUE,FALSE,FALSE,FALSE,34,3,1,1,689209,Chase Dawson,/api/v1/people/689209,L,Left,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_LHB,RISP,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,true,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,90.3,81.9,13,1.34,0.4188,6.3407,30.706,-20.1073,-10.2109,6.9821,-1.2665,2.3174,3.823,-131.3459,-3.8108,-1.4237,50.0009,5.3031,-17.6402,38.4,6,24,2205,219,66.5,-1,33,NA,NA,NA,FALSE,17,8.5,-22,11.9,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,689209,Chase Dawson,/api/v1/people/689209,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,3,2026-03-07T18:19:55.236Z,2026-03-07T18:19:59.023Z,TRUE,pitch,103dd052-9b23-3ce7-ba26-098397d34924,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,1,1,NA,NA,3.076,1.553,NA,77.83,202.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Double,double,Chase Dawson doubles (1) on a ground ball to left fielder Ray-Patrick Didder.,0,0,1,37,top,5,2026-03-07T18:18:52.032Z,2026-03-07T18:20:22.259Z,TRUE,FALSE,FALSE,FALSE,34,3,1,1,689209,Chase Dawson,/api/v1/people/689209,L,Left,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_LHB,RISP,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,79.2,71.9,14,1.39,0.4788,6.0664,25.2603,-28.8334,5.2205,2.5336,1.0275,1.3295,3.7978,-115.246,-2.6704,-1.3313,50.003,5.343,6.8874,14.4,9.6,24,2674,62,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-40.2,4.1,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,2,2026-03-07T18:19:34.033Z,2026-03-07T18:19:39.164Z,TRUE,pitch,bb663426-ef5d-305a-a4a5-5f8cd5fcb714,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,1,NA,NA,3.076,1.553,NA,166.01,194.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Double,double,Chase Dawson doubles (1) on a ground ball to left fielder Ray-Patrick Didder.,0,0,1,37,top,5,2026-03-07T18:18:52.032Z,2026-03-07T18:20:22.259Z,TRUE,FALSE,FALSE,FALSE,34,3,1,1,689209,Chase Dawson,/api/v1/people/689209,L,Left,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_LHB,RISP,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,false,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,81.2,73.7,13,1.37,0.466,6.6423,25.4351,-26.0557,-10.6786,4.3901,-1.2857,1.6447,3.6116,-118.1682,-2.8298,-1.4587,50.0058,5.2867,-14.8944,27.6,8.4,24,1817,245,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-34.4,7.4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,1,2026-03-07T18:19:09.318Z,2026-03-07T18:19:14.534Z,TRUE,pitch,7fbd63fe-5178-37e6-940b-114e36db0c10,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,1,1,NA,NA,3.076,1.553,NA,64.17,190.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Double,double,Chase Dawson doubles (1) on a ground ball to left fielder Ray-Patrick Didder.,0,0,1,37,top,5,2026-03-07T18:18:52.032Z,2026-03-07T18:20:22.259Z,TRUE,FALSE,FALSE,FALSE,34,3,1,1,689209,Chase Dawson,/api/v1/people/689209,L,Left,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_LHB,RISP,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,78.5,72.2,14,0.82,0.4801,6.319,21.9367,-30.0759,5.7655,1.5896,1.386,1.7868,4.3795,-114.2859,-1.4416,-1.3069,50.0002,5.3919,7.591,15.6,9.6,24,2657,42,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-41.6,2.8,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,0,2026-03-07T18:18:54.974Z,2026-03-07T18:18:58.345Z,TRUE,pitch,b7090ce8-7156-3635-b7f3-16d608bb4daf,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.076,1.553,NA,67.87,205.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Double,double,Chase Dawson doubles (1) on a ground ball to left fielder Ray-Patrick Didder.,0,0,1,37,top,5,2026-03-07T18:18:52.032Z,2026-03-07T18:20:22.259Z,TRUE,FALSE,FALSE,FALSE,34,3,1,1,689209,Chase Dawson,/api/v1/people/689209,L,Left,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_LHB,RISP,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,false,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,74.7,68.2,14,1.35,0.5079,6.4028,22.6189,-40.273,5.4271,-6.907,1.289,1.2177,3.6978,-108.6738,0.2196,-1.1521,50.0045,5.5637,6.3607,9.6,14.4,24,2728,48,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-61.8,-12,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,2,2026-03-07T18:18:20.320Z,2026-03-07T18:18:29.226Z,TRUE,pitch,b22188a4-bf37-3f07-abe5-902017cca1d5,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",0,2,0,NA,NA,3.21,1.62,NA,90.09,169.97,popup,medium,6,105.03,120.54,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Pop Out,field_out,Ronald Rivera pops out to shortstop Xander Bogaerts.,0,0,1,36,top,5,2026-03-07T18:17:29.738Z,2026-03-07T18:18:29.226Z,TRUE,FALSE,FALSE,TRUE,0,0,2,1,830696,Ronald Rivera,/api/v1/people/830696,R,Right,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,true,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,80.1,73.4,6,1.37,0.4703,6.4084,22.6244,-27.3871,4.9606,3.4884,0.7059,2.5487,3.1329,-116.6079,-0.6731,-1.3011,50.0033,5.4327,6.8075,14.4,8.4,24,2574,70,82.3,56,196,NA,NA,NA,TRUE,17,8.5,-36.2,6.5,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,1,2026-03-07T18:18:02.106Z,2026-03-07T18:18:07.088Z,TRUE,pitch,4a5de7c9-c905-3922-94c4-086c4b3183d7,1,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,2,0,NA,NA,3.21,1.62,NA,107.78,179.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Pop Out,field_out,Ronald Rivera pops out to shortstop Xander Bogaerts.,0,0,1,36,top,5,2026-03-07T18:17:29.738Z,2026-03-07T18:18:29.226Z,TRUE,FALSE,FALSE,TRUE,0,0,2,1,830696,Ronald Rivera,/api/v1/people/830696,R,Right,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,83.7,76.9,8,1.25,0.4494,6.4942,24.032,-25.896,0.3196,4.1697,0.2418,2.1826,3.9453,-121.8902,-2.5067,-1.4394,50.0006,5.4612,0.4794,2.4,7.2,24,2322,195,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-31.8,7.2,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,0,2026-03-07T18:17:29.738Z,2026-03-07T18:17:34.738Z,FALSE,no_pitch,52c072be-0409-42fe-9687-54816838b505,0,Automatic Strike - Batter Pitch Timer Violation,NA,NA,NA,NA,FALSE,AC,NA,FALSE,TRUE,FALSE,AC,Automatic Strike - Batter Pitch Timer Violation,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Pop Out,field_out,Ronald Rivera pops out to shortstop Xander Bogaerts.,0,0,1,36,top,5,2026-03-07T18:17:29.738Z,2026-03-07T18:18:29.226Z,TRUE,FALSE,FALSE,TRUE,0,0,2,1,830696,Ronald Rivera,/api/v1/people/830696,R,Right,808721,Kevin Kelly,/api/v1/people/808721,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,Kingdom of the Netherlands,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,batter_pitch_timer,Batter Pitch Timer Violation,830696,Ronald Rivera,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,5,2026-03-07T18:14:36.051Z,2026-03-07T18:14:44.996Z,TRUE,pitch,4c8c196e-93d2-35d1-b5b2-5e5baf223fde,4,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,2,2,NA,NA,3.121,1.575,NA,129.19,152.33,popup,medium,6,95.95,137.49,NA,NA,TRUE,NA,NA,NA,NA,NA,35,atBat,Pop Out,field_out,Ray-Patrick Didder pops out to shortstop Freddy Zamora.,0,0,1,35,bottom,4,2026-03-07T18:13:12.192Z,2026-03-07T18:14:44.996Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,642720,Ray-Patrick Didder,/api/v1/people/642720,R,Right,541640,Erasmo Ramírez,/api/v1/people/541640,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Kingdom of the Netherlands,Nicaragua,NA,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,90.2,82.1,1,0.63,0.4179,6.3166,28.6869,-15.8823,-3.3758,9.3749,-0.3198,3.2017,4.6583,-131.2379,-2.1964,-1.6821,50.0062,5.2373,-5.8695,16.8,3.6,24,2239,213,81.3,62,167,NA,NA,NA,TRUE,17,8.5,-17,16.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,3,2026-03-07T18:13:56.021Z,2026-03-07T18:13:59.058Z,TRUE,pitch,6f74008e-ccf8-39f6-b4fe-270078c06c68,3,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,2,2,NA,NA,3.121,1.575,NA,141.75,168.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Pop Out,field_out,Ray-Patrick Didder pops out to shortstop Freddy Zamora.,0,0,1,35,bottom,4,2026-03-07T18:13:12.192Z,2026-03-07T18:14:44.996Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,642720,Ray-Patrick Didder,/api/v1/people/642720,R,Right,541640,Erasmo Ramírez,/api/v1/people/541640,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Kingdom of the Netherlands,Nicaragua,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,90.3,82.4,4,0.91,0.4175,6.1068,28.6747,-25.9762,-9.1795,3.5581,-0.6493,2.5861,6.1227,-131.3572,-1.6491,-1.8217,50.0024,5.1594,-15.9886,28.8,7.2,24,2325,214,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-27.4,6.2,15.2,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,2,2026-03-07T18:13:37.168Z,2026-03-07T18:13:41.019Z,TRUE,pitch,88657247-7dc0-3831-b83f-45c58bd7ffdc,2,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,1,1,2,NA,NA,3.121,1.575,NA,137.91,154.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Pop Out,field_out,Ray-Patrick Didder pops out to shortstop Freddy Zamora.,0,0,1,35,bottom,4,2026-03-07T18:13:12.192Z,2026-03-07T18:14:44.996Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,642720,Ray-Patrick Didder,/api/v1/people/642720,R,Right,541640,Erasmo Ramírez,/api/v1/people/541640,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Kingdom of the Netherlands,Nicaragua,NA,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,88.2,80.9,1,0.92,0.4261,6.2781,26.296,-21.0975,1.4191,6.6161,-0.5485,3.1072,2.7899,-128.4887,-1.4612,-1.8322,50.003,5.3205,2.3754,7.2,4.8,24,2327,195,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-23.2,11.9,-3.2,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,1,2026-03-07T18:13:14.380Z,2026-03-07T18:13:18.331Z,TRUE,pitch,77458e73-1eab-30b0-9729-41ecbf736e34,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.121,1.575,NA,165.11,117.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Pop Out,field_out,Ray-Patrick Didder pops out to shortstop Freddy Zamora.,0,0,1,35,bottom,4,2026-03-07T18:13:12.192Z,2026-03-07T18:14:44.996Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,642720,Ray-Patrick Didder,/api/v1/people/642720,R,Right,541640,Erasmo Ramírez,/api/v1/people/541640,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Kingdom of the Netherlands,Nicaragua,NA,NA,"rgba(152, 0, 101, 1.0)",FC,Cutter,87.8,80.5,11,0.9,0.4276,6.297,25.2731,-20.3863,-0.335,7.0875,-1.2621,4.4784,2.1415,-127.8697,1.6019,-2.0654,50.0029,5.4385,-0.5574,0,4.8,24,2399,200,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-21.8,13.4,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788108,2026-03-07,0,2026-03-07T18:12:51.439Z,2026-03-07T18:12:57.310Z,FALSE,pickoff,1720ce30-9d32-342c-bd66-43a91f7aa6b1,NA,Pickoff Attempt 1B,NA,NA,NA,NA,FALSE,1,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Pop Out,field_out,Ray-Patrick Didder pops out to shortstop Freddy Zamora.,0,0,1,35,bottom,4,2026-03-07T18:13:12.192Z,2026-03-07T18:14:44.996Z,TRUE,FALSE,FALSE,TRUE,0,1,2,3,642720,Ray-Patrick Didder,/api/v1/people/642720,R,Right,541640,Erasmo Ramírez,/api/v1/people/541640,R,Right,vs_RHP,vs_RHB,Empty,NA,Kingdom of the Netherlands,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Nicaragua,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Kingdom of the Netherlands,Nicaragua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
